title,building_type,cat1,cat2,cat3,price,tenor_20,tenor_15,location,bedroom,bathroom,lt,lb
"Rumah 1 Lt Di.cluster Taman Sawangan Residence, Jl. Plered, Pengasinan, Sawangan, Kota Depok, Jawa Barat, Indonesia, 16518, Sawangan Rumah SHM Bagus",Rumah,Siap Huni,null,null,490000000,2000000,3000000,Sawangan,2,1,72,46
Park View Margonda Detos Mall Akses Kampus Ui Dan Stasiun Krl Pondok Cina Margonda Detos Mall Depok Bagus Furnished,Apartemen,Full Furnished,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,490000000,2000000,3000000,Margonda,1,,30,0
Runah 2 Lantai 400 Jutaan Dejat Grand Depok City,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,490000000,2000000,3000000,Cilodong,2,2,45,45
Dijual rumah di cluster permata pasir putih depok,Rumah,null,null,null,490000000,2000000,3000000,Depok I,2,1,71,36
"Rumah Murah Aset Mandiri, Sawangan , Kota Depok",Rumah,null,null,null,492000000,2000000,3000000,Sawangan,2,1,120,82
RUMAH 2 LANTAI PILIHAN LINGKUNGAN AMAN DAN NYAMAN,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,495000000,2000000,3000000,Cimanggis,2,2,46,45
Rumah Modern Fasilitas Lengkap Dekat Stasiun Kereta Api,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,498000000,2000000,3000000,Pasir Putih,2,1,72,36
Rumah Modern Akses Lebar Dekat Stasiun Kereta Api Sawangan,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,499000000,2000000,3000000,Sawangan,2,1,72,36
Rumah Modern Siap Huni Di Sawangan Dekat Stasiun Kereta Api,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,499000000,2000000,3000000,Sawangan,2,1,65,48
Rumah Ready Stock ada Mezzanine lokasi dekat Tol dan Stasiun,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,499000000,2000000,3000000,Sawangan,2,1,60,45
"Rumah 1,5 Lantai Modern Di Pasir Putih Dekat Stasiun Kereta Api",Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,499000000,2000000,3000000,Pasir Putih,2,1,65,45
Turun Harga! Dijual Rumah Hitung Tanah Dalam Komplek Bukit Cinere Indah,Rumah,Dekat Akses Transportasi,Dekat Sekolah,null,5000000000,24000000,31000000,Cinere,6,4,570,465
Kost Kosan Lokasi Dekat Kampus Ui & Gunadarma Beji Depok Nego,Kost,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,5000000000,24000000,31000000,Beji,16,16,234,400
"Di Jual Rumah Di Bawah Njop! Di Cinere Depokturun Harga! Lt : 600 M²lb : 400 M²kt : 5 + 2km : 4 (2 Km Dalam)lantai : 2garasi : 2carport : 2listrik : 4500surat : Shmair : Air Tanahharga : Idr 6,5m Menjadi 5 M Nepis",Rumah,null,null,null,5000000000,24000000,31000000,Cinere,5,4,600,400
Rumah Dijual Di Dalamkompleks Megapolitan Cinere,Rumah,Bebas Banjir,Dekat Akses Transportasi,null,5000000000,24000000,31000000,Cinere,6,3,344,602
Rumah 2 Lantai Di Cinere 5 Menit Ke Cinere Mall,Rumah,Full Furnished,Siap Huni,Dekat Pusat Perbelanjaan,5000000000,24000000,31000000,Cinere,4,3,310,340
Turun Harga Rumah di Limo Cinere,Rumah,Bisa Nego,Bebas Banjir,Dekat Sekolah,5000000000,24000000,31000000,Limo,5,2,490,200
Rumah Asri 2 Lantai di Cinere Depok Akses Tol Desari,Rumah,Full Furnished,Siap Huni,Dekat Akses Transportasi,5000000000,24000000,31000000,Cinere,6,6,325,450
"Dijual Cepat Rumah Di Cinere, Nuansa Resort, Strategis, Siap Huni Dekat Tol Krukut",Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Sekolah,5050000000,24000000,31000000,Cinere,4,3,300,245
Rumah Mewah Dijual Di Perumahan Cinere Estate Cinere Depok,Rumah,Siap Huni,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,5100000000,24000000,31000000,Cinere,4,3,740,683
KOS KOSAN PLUS RUMAH STRATEGIS MARGONDA DEPOK UI,Kost,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,5100000000,24000000,31000000,Margonda,9,8,455,260
Beli Untung,Tanah,null,null,null,5160000000,20000,20000,Sawangan,,,2064,0
Rumah Cinere Harga Njop Lokasi Strategis,Rumah,null,null,null,5200000000,25000000,32000000,Limo,5,4,625,450
Kantor Bekas Siap Digunakan Langsung Untuk Membuka Usaha Anda,Ruang Usaha,Dekat Akses Transportasi,null,null,5250000000,25000000,32000000,Tapos,4,,705,250
Tanah Strategis Di Cinangka Cocok Untuk Bangun Perumahan,Tanah,null,null,null,5320000000,20000,20000,Cinangka,,,2218,0
Rumah Dijual Murah Di Vila Cinere Mas Fasilitas Kolam Renang,Rumah,Clean & Clear,null,null,5450000000,26000000,33000000,Cinere,5,6,443,550
Turun Harga! Tanah Dijual Di Lokasi Bukit Cinere Indah,Tanah,null,null,null,5490000000,50000,60000,Cinere,,,610,0
Tanah siap bangun bagi pengusaha kostan /kontrakan,Tanah,Dekat Akses Transportasi,Dekat Sekolah,null,5500000,30000,40000,Beji,,,4000,0
Dijual Rumah Cantik Dibawah Harga Njop,Rumah,null,null,null,5500000000,26000000,34000000,Cinere,4,3,720,463
Dijual Rumah Terawat Rapih Siap Huni Di Pesona Khayangan Depok,Rumah,Siap Huni,null,null,5500000000,26000000,34000000,Sawangan,6,4,306,391
Kavling Hook Strategis Jl Boulevard Cluster New Anggrek 2 Grand Depok City,Rumah,null,null,null,5500000000,26000000,34000000,Sukmajaya,3,2,468,110
Rumah Kost Kos Kosan Depok Shm Dekat Kampus Universitas Stasiun,Kost,Dekat Akses Transportasi,Dekat Sekolah,null,5500000000,26000000,34000000,Beji,25,25,485,420
Rumah hook asri komplek cinere terdepan segera survey yuk,Rumah,Dekat Pusat Perbelanjaan,null,null,5500000000,26000000,34000000,Cinere,4,3,370,550
Runah gaya tropis ala vila komolek cinere lokasi strategis,Rumah,null,null,null,5500000000,26000000,34000000,Cinere,5,4,375,500
"Dijual Rumah Halaman Luas – Seperti Vila, Lokasi depan Transmart Depok",Rumah,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,null,5500000000,26000000,34000000,Pancoran Mas,2,1,1514,190
Rumah Siap Huni Di Pangkalan Jati Depok Taman Luas Lokasi Strategis,Rumah,Siap Huni,null,null,5500000000,26000000,34000000,Pangkalan Jati,3,4,711,225
Tanah Harga Njop Bonus Rumah Bagus,Rumah,null,null,null,5500000000,26000000,34000000,Cinere,4,3,720,463
"Dijual Rumah Bagus Semi Furnished Kompleks Arco Sawangan, Depok",Rumah,Full Furnished,null,null,5500000000,26000000,34000000,Sawangan,4,4,777,450
Jual Harga Nego Rumah 3 Lantai Shm Kondisi Bagus Bonus Gorden Dan Kitchen Set Di Raffles Hills Cibubur,Rumah,Bisa Nego,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,5500000000,26000000,34000000,Cibubur,4,3,250,326
Rumah Luas Harga Njop Komplek Megapolitan Cinere Rugi Kalo Ngga Dibeli,Rumah,null,null,null,5500000000,26000000,34000000,Cinere,4,3,720,463
"Siap Pakai! Rumah Mewah Eksklusif Cinere, Perlu Cat Dikit Aja!""",Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,5500000000,26000000,34000000,Cinere,4,3,492,300
"Ruko Gandeng Sertifikat Shm, Siap Huni, 2,5 Lantai, Sawangan, Depok",Ruko,Siap Huni,Bebas Banjir,null,5500000000,26000000,34000000,Sawangan,1,,376,376
Tanah Murah Kavling Di Jalan Cempaka Cinere Depok,Tanah,Dekat Akses Transportasi,null,null,5520000000,40000,50000,Cinere,,,690,0
Rumah SHM Luas Strategis 8 Menit ke Gerbang Tol Brigif Dibantu KPR J26874,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,5530000000,26000000,34000000,Beji,3,2,347,300
Tanah Strategis Cocok Buat Hunian Dan Usaha Di Sawangan,Tanah,null,null,null,5600000000,20000,30000,Sawangan,,,1400,0
Tanah SHM di Akses Jalan Utama Dekat Tol Sawangan dan DTC,Tanah,Bisa Nego,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,5670000000,80000,100000,Pancoran Mas,,,378,0
Rumah Dijual Di Bukit Cinere Indah,Rumah,null,null,null,5800000000,27000000,36000000,Cinere,5,3,468,411
"Dijual Rumah Dgn Lingkungan Yg Aman, Nyaman Dan Aman, Dekat Dgn Sekolah Mall,universitas,dan Pasar Tradisional",Rumah,Bisa Nego,Bebas Banjir,Dekat Akses Transportasi,5800000000,27000000,36000000,Cinere,5,3,485,250
Ruko Sawangan Depok Gandeng di Kawasan Ramai Strategis,Ruko,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,5800000000,27000000,36000000,Sawangan,,,152,380
"2 Ruko 3 Lantai di Pancoranmas Depok, di Kawasan Ruko Itc",Ruko,Dekat Pusat Perbelanjaan,null,null,5800000000,27000000,36000000,Pancoran Mas,6,,154,430
Di Jual Cepat Gudang Ex Workshop Siap Pakai Depok,Gudang,Siap Huni,null,null,5800000000,27000000,36000000,Depok I,3,,1070,458
Di Jual Gudang Ex Workshop Strategis Siap Pakai Depok,Gudang,Siap Huni,null,null,5800000000,27000000,36000000,Depok I,1,,1070,458
"Dijual Tanah Luas 700 Meter, Lokasi 200 Meter Jl. Raya Cinere, SHM",Tanah,Bisa Nego,Bebas Banjir,null,5840000000,40000,50000,Cinere,,,749,0
"Tanah Luas Premium Dekat Living Plaza Cinere, Kota Depok",Tanah,Bisa Nego,Dekat Sekolah,Dekat Fasilitas Kesehatan,5860000000,50000,60000,Cinere,,,690,0
Jual Rumah Bagus Shm Di Cinere Estate Jakarta Selatan Dekat Toll,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,5900000000,28000000,36000000,Cinere,5,5,570,422
"di Seberang Mall cinere. Megapolitan Cinere Estate Jalan Delima Blok A No.260, Kel. Cinere, Kec. Cinere, Kota Depok , Cinere",Rumah,Dekat Pusat Perbelanjaan,Dekat Sekolah,Lelang,5900000000,28000000,36000000,Cinere,7,6,740,400
"Dijual Rumah Hook Di Griya Cinere 2, Hook Nyaman Dekat Tol Limo",Rumah,Dekat Akses Transportasi,null,null,5900000000,28000000,36000000,Cinere,3,2,333,200
"Dijual Rumah Di Perumahan Wisma Cakra, Dekat Tol Limo, Cinere",Rumah,Dekat Akses Transportasi,null,null,5900000000,28000000,36000000,Limo,4,3,500,350
"JUAL CEPAT!! Kavling Cocok Untuk Bangun Kos-kosan Atau Rumah, Di Depok",Tanah,null,null,null,5920000000,40000,50000,Depok I,,,740,0
Rumah Tanpa Bicheking Di Graha Pesona Asri Citayam,Rumah,Syariah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,50000000,250000,320000,Citayam,2,1,68,36
Rumah Minimalis LT 55 Akses Dekat Stasiun Citayam 2 Kamar DP Ringan J30259,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,500000000,2000000,3000000,Cipayung,2,1,55,40
Rumah 500jtan Ada Carport 10 Menit ke RSU Brawijaya Sawangan Depok Siap KPR J24985,Rumah,Bisa Nego,Full Furnished,Siap Huni,500000000,2000000,3000000,Sawangan,2,1,79,60
Rumah DP Ringan 15 Menit ke The Park Mall Sawangan Hadap Timur J34053,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,500000000,2000000,3000000,Sawangan,2,1,65,45
Rumah Murah LT 101 Akses Dekat RSUD Depok Timur Bebas Banjir J35219,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,500000000,2000000,3000000,Cilodong,2,1,101,80
Rumah Strategis Akses Dekat Stasiun Citayam 1 Lantai Siap KPR J28473,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,500000000,2000000,3000000,Cipayung,2,1,60,45
Rumah DP Ringan 15 Menit ke Mall Pesona Square LT 101 Siap Huni J35219,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,500000000,2000000,3000000,Cimanggis,2,1,101,80
Rumah LT 60 di Depok Akses Dekat Stasiun dan Terminal Baru Renov J-28473,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,500000000,2000000,3000000,Cipayung,2,1,60,45
Rumah Minimalis 15 Menit ke Stasiun Depok 1 Lantai Dibantu KPR J-28473,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,500000000,2000000,3000000,Sawangan,2,1,60,45
Rumah Strategis SHM 10 Menit ke Gerbang Tol Cisalak 1 Bisa KPR J24072,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Sekolah,500000000,2000000,3000000,Cipayung,2,1,93,93
Rumah Bagus Shm Di Sawangan 7 Menit Ke Transjakarta Sawangan Permai Dan 7 Menit Ke Stasiun Krl,Rumah,Subsidi,Bisa Nego,Siap Huni,500000000,2000000,3000000,Sawangan,2,1,66,45
Jual Rumah Readystock Siaphuni Di Sawangan Depok,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,500000000,2000000,3000000,Sawangan,2,2,50,45
Bianca Villa Sawangan Rumah Mezzanine Depok Murah Dekat Pintu Tol,Rumah,Dekat Akses Transportasi,null,null,500000000,2000000,3000000,Pasir Putih,2,1,74,45
A/N Vertihauz Limo 3 Dekat Exit Tol Limo Dp.terjangkau,Rumah,Dekat Akses Transportasi,null,null,500000000,2000000,3000000,Cinere,2,2,40,50
"Rumah Murah Aset Mandiri, Sawangan Depok Jawa Barat",Rumah,null,null,null,509000000,2000000,3000000,Sawangan,2,1,120,45
"Rumah Murah Aset Mandiri, Bojong Sari, Bogor Jawa barat",Rumah,null,null,null,515000000,2000000,3000000,Bojong Sari,2,1,72,48
Rumah Hook 1 Lantai 10 Menit ke RS Citra Arafiq Sawangan Siap Huni J23766,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Sekolah,520000000,2000000,3000000,Sawangan,2,1,75,45
Rumah Strategis 5 Menit ke Terminal dan Stasiun Citayam Siap Huni J34669,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,520000000,2000000,3000000,Citayam,2,1,72,45
Rumah 1 Carport SHM 4 Menit ke Stasiun Citayam Siap Huni Bisa KPR J34669,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,520000000,2000000,3000000,Cipayung,2,1,72,45
Rumah Minimalis LT 72 Akses Dekat ke Stasiun Depok Dibantu KPR J34669,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,520000000,2000000,3000000,Cilodong,2,1,72,45
"Rumah Murah Aset Mandiri, Bojongsari, Depok Jawa Barat",Rumah,null,null,null,520000000,2000000,3000000,Bojong Sari,2,1,109,45
Rumah LT 116 Strategis Dekat Cilodong 4 Menit ke Stasiun Hadap Utara J36348,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,530000000,2000000,3000000,Cilodong,2,1,116,50
Rumah Sudah Free Semua Biaya Dan Bonus Canopy di Depok,Rumah,Dekat Akses Transportasi,Dekat Sekolah,Dekat Fasilitas Kesehatan,530000000,2000000,3000000,Tapos,2,1,71,36
Rumah Tanpa Dp Dan Siap Huni Dekat Tol & Stasiun,Rumah,Subsidi,Full Furnished,Siap Huni,530000000,2000000,3000000,Bojong Sari,2,1,71,45
Rumah Dekat Tol Dan Stasiun Krl Di Depok SHM,Rumah,Subsidi,Full Furnished,Siap Huni,530000000,2000000,3000000,Bojong Sari,2,1,71,45
Rumah Murah ReadyStock Dekat Stasiun Depok & jalan raya,Rumah,DP 0%,Dekat Akses Transportasi,Dekat Sekolah,534000000,2000000,3000000,Cilodong,2,1,68,36
DIJUAL CEPAT! APARTEMEN FULLY FURNISHED – PARKVIEW JAKARTA !!!,Apartemen,Full Furnished,Dekat Sekolah,null,535000000,2000000,3000000,Margonda,1,1,30,0
"Rumah Bagus Semi Furnished SHM Sawangan hemat sampai dengan 50juta, Depok",Rumah,Full Furnished,null,null,535000000,2000000,3000000,Sawangan,2,1,77,50
Rumah SHM Hadap Timur 7 Menit ke Gerbang Tol Sawangan 4 Siap KPR J34036,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Pancoran Mas,2,1,57,57
Rumah 15 menit ke RS Permata Depok Hadap Utara Dibantu KPR J-35334,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Pancoran Mas,3,1,72,60
Rumah 7 Menit ke Gerbang Tol Sawangan 4 SHM Dibantu KPR J-34036,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Sawangan,2,1,57,57
Rumah Siap Huni 15 Mnt ke Citama Hospital Dibantu KPR J-36006,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Citayam,2,1,72,60
Rumah Minimalis SHM 7 Menit ke Gerbang Tol Sawangan 4 DP Ringan J34036,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Limo,2,1,57,57
Rumah DP Ringan di Depok Akses Dekat Terminal dan Tol Hadap Timur J34036,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Beji,2,1,57,57
Rumah Siap Huni 10 Menit ke Terminal Sawangan 2 KT Hadap Timur J34036,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Sawangan,2,1,57,57
Rumah Murah Aset Mandiri BOJONGSARI KOTA DEPOK,Rumah,null,null,null,540000000,2000000,3000000,Bojong Sari,3,2,83,58
Rumah Hadap Utara 10 menit ke The Park Sawangan Dibantu KPR J-35334,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,540000000,2000000,3000000,Limo,3,1,72,60
Rumah Baru Di Dekat Kota Wisata Hanya 1 Jt Free Biaya2,Rumah,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,null,540000000,2000000,3000000,Mekarsari,2,1,70,56
Apartemen Park View Di Aras Detos Sebelah Fkui Ada Jembatan Ke Fk Ui,Apartemen,Full Furnished,Dekat Pusat Perbelanjaan,Dekat Sekolah,545000000,2000000,3000000,Margonda,1,1,33,0
"Dijua Lrumah Rusak 1 Lt Di Mega Cinere, Depok",Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,550000000,2000000,3000000,Cinere,2,1,84,61
Rumah Baru Type Mezanine Di Citayam Kota Depok,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Sekolah,550000000,2000000,3000000,Citayam,3,1,60,60
Rumah Secondary Di Jual Cepat Di Pasir Putih Depok,Rumah,Dekat Akses Transportasi,null,null,550000000,2000000,3000000,Sawangan,2,1,83,46
Full Furniture Rumah Di Griya Madya Bedahan Sawangan.,Rumah,Full Furnished,null,null,550000000,2000000,3000000,Sawangan,3,2,96,76
Cluster Vertihouz 20jt All In 2 Lantai Shm,Rumah,Dekat Akses Transportasi,null,null,550000000,2000000,3000000,Limo,2,2,32,42
Rumah 2lantai Harga Murah Shm 2 Lantai1,Rumah,Dekat Akses Transportasi,null,null,550000000,2000000,3000000,Limo,2,2,34,42
Cinere Bellevue Apartment 2 BR Furnished,Apartemen,Full Furnished,Dekat Akses Transportasi,null,550000000,2000000,3000000,Pangkalan Jati,2,1,33,0
Apartemen Evenciio Tipe Studio Siap Huni di Pondok Cina Depok,Apartemen,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,550000000,2000000,3000000,Beji,,1,25,0
Rumah Dekat Gerbang Tol Dan Stasiun Krl Tanpa Fp,Rumah,Subsidi,Full Furnished,Siap Huni,550000000,2000000,3000000,Bojong Sari,2,1,71,45
Rumah Dekat Gerbang Tol Dan Stasiun Krl Tanpa Fp,Rumah,Subsidi,Full Furnished,Siap Huni,550000000,2000000,3000000,Bojong Sari,2,1,71,45
Murah Ratujaya Cipayung Town House Aman Tenang Siap Huni Dekat Stasiun,Rumah,Siap Huni,Dekat Akses Transportasi,null,550000000,2000000,3000000,Cipayung,2,1,72,50
Rumah Mezanine Balkon Terluas Harga Minimalis Dekat Stasiun Depok,Rumah,Siap Huni,Dekat Akses Transportasi,null,554000000,2000000,3000000,Cipayung,3,1,91,36
"Dijual Tanah Comercial..investasi Menguntungkandi Sawangan Depok Jawa Baratdengan Terdapat Bangunan Restaurant Kfc, Dan 2 Restaurant Lain Nya..lokasi Sangat Strategis - 300 M Pintu Tol Sawangan- Sebelah Dtc Depok- 1 Km Margonda Depok- 5 Menit Ke Rs Bhakti",Tanah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,56000000000,270000000,347000000,Sawangan,,,3727,0
"Dijual Tanah Comercial..investasi Menguntungkandi Sawangan Depok Jawa Baratdengan Terdapat Bangunan Restaurant Kfc, Dan 2 Restaurant Lain Nya..lokasi Sangat Strategis - 300 M Pintu Tol Sawangan- Sebelah Dtc Depok- 1 Km Margonda Depok- 5 Menit Ke Rs Bhakti",Tanah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,56000000000,270000000,347000000,Sawangan,,,3727,0
Rumah Terawat 1 Lt 15 Menit ke The Park Mall Sawangan Siap Huni J32394,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,560000000,2000000,3000000,Sawangan,2,1,84,70
Rumah SHM Terawat 15 Menit ke RSU Brawijaya Sawangan Siap KPR J32394,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,560000000,2000000,3000000,Bojong Sari,2,1,84,70
Rumah Shm Siap Huni Bebas Banjir Dekat Toll Dan Krl,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,560000000,2000000,3000000,Citayam,2,1,60,40
Rumah Modern Fasilitas Lengkap Dekat Stasiun Kereta Api Depok,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,565000000,2000000,3000000,Cipayung,3,2,90,53
Rumah Bagus Tanah Dan Bangunan Luas Di Bojongsari Depok Konsep Hunian Nyaman,Rumah,Bisa Nego,Siap Huni,Bebas Banjir,565000000,2000000,3000000,Sawangan,2,2,87,48
"Rumah Murah Aset Mandiri, Sawangan, Depok Jawa Barat",Rumah,null,null,null,567000000,2000000,3000000,Sawangan,2,1,120,45
Rumah Minimalis Akses Lebar Dekat Stasiun Kereta Api Citayam,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,567000000,2000000,3000000,Citayam,3,2,90,53
Rumah 500 Jutaan || Dekat Terminal Jatijajar || Free Biaya Biaya,Rumah,Dekat Akses Transportasi,Dekat Sekolah,Dekat Fasilitas Kesehatan,567000000,2000000,3000000,Cilangkap,2,1,71,36
Rumah 500 Jutaan | Dekat Terminal Jatijajar | Sisa Tanah Luas | Bebas Banjir,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Sekolah,567000000,2000000,3000000,Tapos,2,1,71,36
Cluster Rumah Modern Di Jalan Raya Dekat Stasiun Kereta Api,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,568000000,2000000,3000000,Sawangan,3,2,90,53
Rumah Dinding Bata Merah 5 Menit Ke Stasiun Lrt Dan Tol Cimanggis,Rumah,Syariah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,568000000,2000000,3000000,Cimanggis,2,1,60,40
Rumah 16 Menit ke The Park Sawangan SHM Dibantu KPR J-37095,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,570000000,2000000,3000000,Sawangan,2,1,60,45
Rumah Paling Murah Di Pitara Dekat Tol Dan Stasiun Depok,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Sekolah,570000000,2000000,3000000,Beji,2,1,55,37
Rumah Dekat Tempat Wisata Tanpa Dp Dan Free Biaya Biaya,Rumah,Subsidi,Full Furnished,Dekat Akses Transportasi,575000000,2000000,3000000,Bojong Sari,2,1,66,40
Apartemen Nempel Kampus Universitas Indonesia Di Margonda Depok,Apartemen,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,575000000,2000000,3000000,Margonda,2,1,50,0
Rumah Siap Huni Dan Akses Startegis Harga All In Semua,Rumah,DP 0%,Siap Huni,Dekat Akses Transportasi,575000000,2000000,3000000,Sawangan,2,1,45,66
Rumah Dekat Tempat Wisata Taman Herbal Insani Depok SHM Rumah,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,575000000,2000000,3000000,Bojong Sari,2,1,70,45
Rumah Tanpa Dp Dekat Tol Dan Stasiun Krl SHM,Rumah,Subsidi,Full Furnished,Siap Huni,575000000,2000000,3000000,Bojong Sari,2,1,66,40
"Rumah Murah Aset Mandiri, Sawangan, Depok Jawa Barat",Rumah,null,null,null,577000000,2000000,3000000,Sawangan,2,1,120,45
A3 kayara,Rumah,Dekat Sekolah,null,null,585000000,2000000,3000000,Tapos,2,2,48,52
