userName,score,content,clean_text,processed_text,tokens,tokens_clean,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,"solisi terbaik bepergian ,grab🥰","solisi terbaik bepergian ,grab🥰",solis pergi,"['solis', 'baik', 'pergi']","['solis', 'pergi']",positif,positif,positif
Pengguna Google,5,baik sekali,baik sekali,,"['baik', 'sekali']",[],positif,positif,positif
Pengguna Google,5,terima kasih,terima kasih,terima kasih,"['terima', 'kasih']","['terima', 'kasih']",netral,positif,positif
Pengguna Google,5,cepet respon,cepet respon,cepet respon,"['cepet', 'respon']","['cepet', 'respon']",netral,positif,positif
Pengguna Google,5,"amanah,baik,sopan,dan ramah,,,pokonya puas banget","amanah,baik,sopan,dan ramah,,,pokonya puas banget",amanah sopan ramah poko puas banget,"['amanah', 'baik', 'sopan', 'dan', 'ramah', 'poko', 'puas', 'banget']","['amanah', 'sopan', 'ramah', 'poko', 'puas', 'banget']",positif,positif,positif
Pengguna Google,5,sopan dan baik,sopan dan baik,sopan,"['sopan', 'dan', 'baik']",['sopan'],positif,positif,positif
Pengguna Google,5,Baik,Baik,,['baik'],[],netral,positif,positif
Pengguna Google,1,aplikasi buruk n mahal mau pesan makan di persulit,aplikasi buruk n mahal mau pesan makan di persulit,aplikasi buruk n mahal pesan makan sulit,"['aplikasi', 'buruk', 'n', 'mahal', 'mau', 'pesan', 'makan', 'di', 'sulit']","['aplikasi', 'buruk', 'n', 'mahal', 'pesan', 'makan', 'sulit']",negatif,negatif,negatif
Pengguna Google,1,"males sama drivernya masa di turynin di tempat yang jauh dari tujuan beberapa kalo juga drivernya ketus sama judes, mendecakkan suara di depan penumpang its not good","males sama drivernya masa di turynin di tempat yang jauh dari tujuan beberapa kalo juga drivernya ketus sama judes, mendecakkan suara di depan penumpang its not good",males kemudi turynin tuju kemudi ketus judes decak suara tumpang its not good,"['males', 'sama', 'kemudi', 'masa', 'di', 'turynin', 'di', 'tempat', 'yang', 'jauh', 'dari', 'tuju', 'beberapa', 'kalau', 'juga', 'kemudi', 'ketus', 'sama', 'judes', 'decak', 'suara', 'di', 'depan', 'tumpang', 'its', 'not', 'good']","['males', 'kemudi', 'turynin', 'tuju', 'kemudi', 'ketus', 'judes', 'decak', 'suara', 'tumpang', 'its', 'not', 'good']",netral,negatif,negatif
Pengguna Google,5,mudah,mudah,mudah,['mudah'],['mudah'],positif,positif,positif
Pengguna Google,5,puas,puas,puas,['puas'],['puas'],positif,positif,positif
Pengguna Google,1,"ini aplikasi kenapa dah,orang mau cari jemputan aja susah,saya nunggu udh lebih dari 1 jam","ini aplikasi kenapa dah,orang mau cari jemputan aja susah,saya nunggu udh lebih dari 1 jam",app dah orang cari jemput aja susah nunggu jam,"['ini', 'app', 'kenapa', 'dah', 'orang', 'mau', 'cari', 'jemput', 'aja', 'susah', 'saya', 'nunggu', 'sudah', 'lebih', 'dari', 'jam']","['app', 'dah', 'orang', 'cari', 'jemput', 'aja', 'susah', 'nunggu', 'jam']",netral,negatif,negatif
Pengguna Google,5,Endog iwak,Endog iwak,endog iwak,"['endog', 'iwak']","['endog', 'iwak']",netral,positif,positif
Pengguna Google,5,good,good,good,['good'],['good'],netral,positif,positif
Pengguna Google,5,nyaman dan ramah,nyaman dan ramah,nyaman ramah,"['nyaman', 'dan', 'ramah']","['nyaman', 'ramah']",positif,positif,positif
Pengguna Google,5,"ikaan hiu melayang layang, kamu bikin aku makin sayang🤭 kiw kiw cukurukuk kukgeruuu😂😂😂","ikaan hiu melayang layang, kamu bikin aku makin sayang🤭 kiw kiw cukurukuk kukgeruuu😂😂😂",ikaan hiu layang layang bikin kiw kiw cukurukuk,"['ikaan', 'hiu', 'layang', 'layang', 'kamu', 'bikin', 'saya', 'makin', 'kiw', 'kiw', 'cukurukuk']","['ikaan', 'hiu', 'layang', 'layang', 'bikin', 'kiw', 'kiw', 'cukurukuk']",netral,positif,positif
Pengguna Google,1,iklann aja di mana mana cape anj lu Mulu iklan,iklann aja di mana mana cape anj lu Mulu iklan,iklann aja lelah anj mulu iklan,"['iklann', 'aja', 'di', 'mana', 'mana', 'lelah', 'anj', 'kamu', 'mulu', 'iklan']","['iklann', 'aja', 'lelah', 'anj', 'mulu', 'iklan']",netral,negatif,negatif
Pengguna Google,1,saya pesan grab exprest oleh driver dibatalkan saldo ovo saya sudah terpotong & tidak ada pengembalian dana jadi males pake non tunai,saya pesan grab exprest oleh driver dibatalkan saldo ovo saya sudah terpotong & tidak ada pengembalian dana jadi males pake non tunai,pesan grab exprest kemudi batal saldo ovo potong dana males pakai non tunai,"['saya', 'pesan', 'grab', 'exprest', 'oleh', 'kemudi', 'batal', 'saldo', 'ovo', 'saya', 'sudah', 'potong', 'tidak', 'ada', 'kembali', 'dana', 'jadi', 'males', 'pakai', 'non', 'tunai']","['pesan', 'grab', 'exprest', 'kemudi', 'batal', 'saldo', 'ovo', 'potong', 'dana', 'males', 'pakai', 'non', 'tunai']",netral,negatif,negatif
Pengguna Google,1,"makin lama makin gak jelas sistem mu, satu driver terima bnyak pesanan padahal harga makanan dll sdh di up driver cuma terima sebagian kecil akhirnya sering terlambat kirim orderan makanan ujung² nya customer yg di rugikan","makin lama makin gak jelas sistem mu, satu driver terima bnyak pesanan padahal harga makanan dll sdh di up driver cuma terima sebagian kecil akhirnya sering terlambat kirim orderan makanan ujung² nya customer yg di rugikan",sistem mu kemudi terima bnyak pesan harga makan dll up kemudi terima lambat kirim order makan customer yg rugi,"['makin', 'lama', 'makin', 'tidak', 'jelas', 'sistem', 'mu', 'satu', 'kemudi', 'terima', 'bnyak', 'pesan', 'padahal', 'harga', 'makan', 'dll', 'sudah', 'di', 'up', 'kemudi', 'cuma', 'terima', 'bagi', 'kecil', 'akhir', 'sering', 'lambat', 'kirim', 'order', 'makan', 'customer', 'yg', 'di', 'rugi']","['sistem', 'mu', 'kemudi', 'terima', 'bnyak', 'pesan', 'harga', 'makan', 'dll', 'up', 'kemudi', 'terima', 'lambat', 'kirim', 'order', 'makan', 'customer', 'yg', 'rugi']",netral,negatif,negatif
Pengguna Google,4,"ada 1 driver ojol yang memakai 2 aplikasi grab dan Maxim . waktu mau pergi ke sekolah dia datang ke lokasi dengan jaket Maxim lalu pas di pertengahan jalan dia bilang ""jemput yang 1 lagi ya dek""saya tidak mengerti maksudnya ternyata dia menjemput satu customer lagi dari apk Maxim dan kami satu tujuan, dia minta agar kami bonceng tiga. padahal adek saya sudah terlambat sekolah tolong kasih peringatan kepada driver seperti itu","ada 1 driver ojol yang memakai 2 aplikasi grab dan Maxim . waktu mau pergi ke sekolah dia datang ke lokasi dengan jaket Maxim lalu pas di pertengahan jalan dia bilang ""jemput yang 1 lagi ya dek""saya tidak mengerti maksudnya ternyata dia menjemput satu customer lagi dari apk Maxim dan kami satu tujuan, dia minta agar kami bonceng tiga. padahal adek saya sudah terlambat sekolah tolong kasih peringatan kepada driver seperti itu",kemudi ojek online pakai app grab maxim pergi sekolah lokasi jaket maxim pas jalan bilang jemput ya dek erti maksud nyata jemput customer apk maxim tuju bonceng adek lambat sekolah tolong kasih kemudi,"['ada', 'kemudi', 'ojek', 'online', 'yang', 'pakai', 'app', 'grab', 'dan', 'maxim', 'waktu', 'mau', 'pergi', 'ke', 'sekolah', 'dia', 'datang', 'ke', 'lokasi', 'dengan', 'jaket', 'maxim', 'lalu', 'pas', 'di', 'tengah', 'jalan', 'dia', 'bilang', 'jemput', 'yang', 'lagi', 'ya', 'dek', 'saya', 'tidak', 'erti', 'maksud', 'nyata', 'dia', 'jemput', 'satu', 'customer', 'lagi', 'dari', 'apk', 'maxim', 'dan', 'kami', 'satu', 'tuju', 'dia', 'minta', 'agar', 'kami', 'bonceng', 'tiga', 'padahal', 'adek', 'saya', 'sudah', 'lambat', 'sekolah', 'tolong', 'kasih', 'ingat', 'kepada', 'kemudi', 'seperti', 'itu']","['kemudi', 'ojek', 'online', 'pakai', 'app', 'grab', 'maxim', 'pergi', 'sekolah', 'lokasi', 'jaket', 'maxim', 'pas', 'jalan', 'bilang', 'jemput', 'ya', 'dek', 'erti', 'maksud', 'nyata', 'jemput', 'customer', 'apk', 'maxim', 'tuju', 'bonceng', 'adek', 'lambat', 'sekolah', 'tolong', 'kasih', 'kemudi']",netral,positif,positif
Pengguna Google,1,"astagfirullah, kenapa gabisa connect ama ovo payment ? kok bego banget sih ? sesusah itukah ? nyebut banget gw makanya Nadim korupsi buat benerin elu astagfirullah","astagfirullah, kenapa gabisa connect ama ovo payment ? kok bego banget sih ? sesusah itukah ? nyebut banget gw makanya Nadim korupsi buat benerin elu astagfirullah",astagfirullah gabisa connect ama ovo payment bego sih susah nyebut nadim korupsi benerin elu astagfirullah,"['astagfirullah', 'kenapa', 'gabisa', 'connect', 'ama', 'ovo', 'payment', 'bego', 'sekali', 'sih', 'susah', 'itu', 'nyebut', 'sekali', 'saya', 'makanya', 'nadim', 'korupsi', 'untuk', 'benerin', 'elu', 'astagfirullah']","['astagfirullah', 'gabisa', 'connect', 'ama', 'ovo', 'payment', 'bego', 'sih', 'susah', 'nyebut', 'nadim', 'korupsi', 'benerin', 'elu', 'astagfirullah']",netral,negatif,negatif
Pengguna Google,5,baik,baik,,['baik'],[],positif,positif,positif
Pengguna Google,1,mohon maaf tidak mau pesan masalah grab banyak bertolak penumpang saya kecewa nunggu korban 3 jam berapa kali tolak gara grab suka paksa harga mahal tidak adil rakyat supir tidak pikir hati menghormati penumpang anda tidak profesional.,mohon maaf tidak mau pesan masalah grab banyak bertolak penumpang saya kecewa nunggu korban 3 jam berapa kali tolak gara grab suka paksa harga mahal tidak adil rakyat supir tidak pikir hati menghormati penumpang anda tidak profesional.,mohon maaf pesan grab tolak tumpang kecewa nunggu korban jam kali tolak gara grab suka paksa harga mahal adil rakyat supir pikir hati hormat tumpang profesional,"['mohon', 'maaf', 'tidak', 'mau', 'pesan', 'masalah', 'grab', 'banyak', 'tolak', 'tumpang', 'saya', 'kecewa', 'nunggu', 'korban', 'jam', 'berapa', 'kali', 'tolak', 'gara', 'grab', 'suka', 'paksa', 'harga', 'mahal', 'tidak', 'adil', 'rakyat', 'supir', 'tidak', 'pikir', 'hati', 'hormat', 'tumpang', 'kamu', 'tidak', 'profesional']","['mohon', 'maaf', 'pesan', 'grab', 'tolak', 'tumpang', 'kecewa', 'nunggu', 'korban', 'jam', 'kali', 'tolak', 'gara', 'grab', 'suka', 'paksa', 'harga', 'mahal', 'adil', 'rakyat', 'supir', 'pikir', 'hati', 'hormat', 'tumpang', 'profesional']",negatif,negatif,negatif
Pengguna Google,5,sopan,sopan,sopan,['sopan'],['sopan'],netral,positif,positif
Pengguna Google,5,sangat membantu,sangat membantu,bantu,"['sangat', 'bantu']",['bantu'],netral,positif,positif
Pengguna Google,1,telat 2 jam woi,telat 2 jam woi,telat jam woi,"['telat', 'jam', 'woi']","['telat', 'jam', 'woi']",netral,negatif,negatif
Pengguna Google,5,ok,ok,ok,['ok'],['ok'],netral,positif,positif
Pengguna Google,5,Tepat waktu,Tepat waktu,,"['tepat', 'waktu']",[],netral,positif,positif
Pengguna Google,1,pembayaran non tunai ga ada yg bisa. bisa bantu?,pembayaran non tunai ga ada yg bisa. bisa bantu?,bayar non tunai yg bantu,"['bayar', 'non', 'tunai', 'tidak', 'ada', 'yg', 'bisa', 'bisa', 'bantu']","['bayar', 'non', 'tunai', 'yg', 'bantu']",netral,negatif,negatif
Pengguna Google,1,ra iso dinggo are.. dibekukan? emang gw ngapain cok???,ra iso dinggo are.. dibekukan? emang gw ngapain cok???,ra iso dinggo are beku emang ngapain cok,"['ra', 'iso', 'dinggo', 'are', 'beku', 'emang', 'saya', 'ngapain', 'cok']","['ra', 'iso', 'dinggo', 'are', 'beku', 'emang', 'ngapain', 'cok']",netral,negatif,negatif
Pengguna Google,1,"gk jelas grab, limit paylater makin berkurang, padahal pembayaran GK pernah telat.","gk jelas grab, limit paylater makin berkurang, padahal pembayaran GK pernah telat.",gk grab limit paylater bayar telat,"['gk', 'jelas', 'grab', 'limit', 'paylater', 'makin', 'kurang', 'padahal', 'bayar', 'tidak', 'pernah', 'telat']","['gk', 'grab', 'limit', 'paylater', 'bayar', 'telat']",netral,negatif,negatif
Pengguna Google,5,top,top,top,['top'],['top'],positif,positif,positif
Pengguna Google,5,bpk supirnya ramah ..enak di ajak ngobrolnya,bpk supirnya ramah ..enak di ajak ngobrolnya,bpk supirnya ramah enak ajak ngobrolnya,"['bpk', 'supirnya', 'ramah', 'enak', 'di', 'ajak', 'ngobrolnya']","['bpk', 'supirnya', 'ramah', 'enak', 'ajak', 'ngobrolnya']",positif,positif,positif
Pengguna Google,5,"suka banyak promonya, ongkirnya juga murah, pelayanan ramah, pokok best","suka banyak promonya, ongkirnya juga murah, pelayanan ramah, pokok best",suka promonya ongkirnya murah layan ramah pokok best,"['suka', 'banyak', 'promonya', 'ongkirnya', 'juga', 'murah', 'layan', 'ramah', 'pokok', 'best']","['suka', 'promonya', 'ongkirnya', 'murah', 'layan', 'ramah', 'pokok', 'best']",positif,positif,positif
Pengguna Google,4,"selama ini gunakan jasa grab, pengemudinya baik, ramah2.","selama ini gunakan jasa grab, pengemudinya baik, ramah2.",jasa grab mud,"['lama', 'ini', 'guna', 'jasa', 'grab', 'mud', 'baik']","['jasa', 'grab', 'mud']",netral,positif,positif
Pengguna Google,5,amanah,amanah,amanah,['amanah'],['amanah'],positif,positif,positif
Pengguna Google,5,aplikasinya bagus dan memudahkan,aplikasinya bagus dan memudahkan,aplikasi bagus mudah,"['aplikasi', 'bagus', 'dan', 'mudah']","['aplikasi', 'bagus', 'mudah']",positif,positif,positif
Pengguna Google,5,oke,oke,oke,['oke'],['oke'],netral,positif,positif
Pengguna Google,5,sangat terbantu,sangat terbantu,bantu,"['sangat', 'bantu']",['bantu'],netral,positif,positif
Pengguna Google,1,"Terlalu sering memaksa konsumen harus update aplikasi,setiap mau di gunakan update terus,payah!","Terlalu sering memaksa konsumen harus update aplikasi,setiap mau di gunakan update terus,payah!",paksa konsumen update aplikasi update payah,"['terlalu', 'sering', 'paksa', 'konsumen', 'harus', 'update', 'aplikasi', 'tiap', 'mau', 'di', 'guna', 'update', 'terus', 'payah']","['paksa', 'konsumen', 'update', 'aplikasi', 'update', 'payah']",netral,negatif,negatif
Pengguna Google,5,terimakasih saya tepat waktu mengejar kereta,terimakasih saya tepat waktu mengejar kereta,terimakasih kejar kereta,"['terimakasih', 'saya', 'tepat', 'waktu', 'kejar', 'kereta']","['terimakasih', 'kejar', 'kereta']",netral,positif,positif
Pengguna Google,5,sopir nyaman dan ramah 👍,sopir nyaman dan ramah 👍,sopir nyaman ramah,"['sopir', 'nyaman', 'dan', 'ramah']","['sopir', 'nyaman', 'ramah']",positif,positif,positif
Pengguna Google,1,"Kenapa limit paylater saya hilang,padahal pembayaran nya lancar...hmmmm kenapa dgn aplikasi ini,padahal sdh sangat nyaman pake aplikasi grab..untuk sementara saya kasih bintang 1.","Kenapa limit paylater saya hilang,padahal pembayaran nya lancar...hmmmm kenapa dgn aplikasi ini,padahal sdh sangat nyaman pake aplikasi grab..untuk sementara saya kasih bintang 1.",limit paylater hilang bayar lancar hmmmm app nyaman pakai app grab kasih bintang,"['kenapa', 'limit', 'paylater', 'saya', 'hilang', 'padahal', 'bayar', 'lancar', 'hmmmm', 'kenapa', 'dengan', 'app', 'ini', 'padahal', 'sudah', 'sangat', 'nyaman', 'pakai', 'app', 'grab', 'untuk', 'sementara', 'saya', 'kasih', 'bintang']","['limit', 'paylater', 'hilang', 'bayar', 'lancar', 'hmmmm', 'app', 'nyaman', 'pakai', 'app', 'grab', 'kasih', 'bintang']",positif,negatif,negatif
Pengguna Google,5,bagus,bagus,bagus,['bagus'],['bagus'],positif,positif,positif
Pengguna Google,1,"Aplikasi jelek, cs tidak bisa dhubungi, padahal sudah langganan bayar pake grab unlimited, harusnya pelayanan nya bgs seperti aplikasi lain yg sejenis punya cs prioritas. pernah juga bayar pake kartu, trus pesanannya dbatalin uangnya gk balik.. harus nunggu 7x24 jam padahal aplikasi lain klo batal uangnya otomatis balik.. ini pesan makanan jg, ad yg salah dalam masukin promo mau dbatalin gak bisa. mengecewakan.","Aplikasi jelek, cs tidak bisa dhubungi, padahal sudah langganan bayar pake grab unlimited, harusnya pelayanan nya bgs seperti aplikasi lain yg sejenis punya cs prioritas. pernah juga bayar pake kartu, trus pesanannya dbatalin uangnya gk balik.. harus nunggu 7x24 jam padahal aplikasi lain klo batal uangnya otomatis balik.. ini pesan makanan jg, ad yg salah dalam masukin promo mau dbatalin gak bisa. mengecewakan.",aplikasi jelek cs dhubungi langgan bayar pakai grab unlimited layan bagus app yg jenis cs prioritas bayar pakai kartu pesan dbatalin uang nunggu jam app batal uang otomatis pesan makan jg ad yg salah masukin promo dbatalin kecewa,"['aplikasi', 'jelek', 'cs', 'tidak', 'bisa', 'dhubungi', 'padahal', 'sudah', 'langgan', 'bayar', 'pakai', 'grab', 'unlimited', 'harus', 'layan', 'bagus', 'seperti', 'app', 'lain', 'yg', 'jenis', 'punya', 'cs', 'prioritas', 'pernah', 'juga', 'bayar', 'pakai', 'kartu', 'terus', 'pesan', 'dbatalin', 'uang', 'tidak', 'balik', 'harus', 'nunggu', 'jam', 'padahal', 'app', 'lain', 'kalau', 'batal', 'uang', 'otomatis', 'balik', 'ini', 'pesan', 'makan', 'jg', 'ad', 'yg', 'salah', 'dalam', 'masukin', 'promo', 'mau', 'dbatalin', 'tidak', 'bisa', 'kecewa']","['aplikasi', 'jelek', 'cs', 'dhubungi', 'langgan', 'bayar', 'pakai', 'grab', 'unlimited', 'layan', 'bagus', 'app', 'yg', 'jenis', 'cs', 'prioritas', 'bayar', 'pakai', 'kartu', 'pesan', 'dbatalin', 'uang', 'nunggu', 'jam', 'app', 'batal', 'uang', 'otomatis', 'pesan', 'makan', 'jg', 'ad', 'yg', 'salah', 'masukin', 'promo', 'dbatalin', 'kecewa']",netral,negatif,negatif
Pengguna Google,5,sangat nyaman,sangat nyaman,nyaman,"['sangat', 'nyaman']",['nyaman'],positif,positif,positif
Pengguna Google,5,keren grab mudah dan cepat,keren grab mudah dan cepat,keren grab mudah cepat,"['keren', 'grab', 'mudah', 'dan', 'cepat']","['keren', 'grab', 'mudah', 'cepat']",positif,positif,positif
Pengguna Google,5,membantu kesulitan,membantu kesulitan,bantu sulit,"['bantu', 'sulit']","['bantu', 'sulit']",netral,positif,positif
Pengguna Google,5,sopirnya ramah terima kasih,sopirnya ramah terima kasih,sopir ramah terima kasih,"['sopir', 'ramah', 'terima', 'kasih']","['sopir', 'ramah', 'terima', 'kasih']",positif,positif,positif
Pengguna Google,5,"membantu saya dalam perjalanan jauh,pokoknya sangat membantu sekali","membantu saya dalam perjalanan jauh,pokoknya sangat membantu sekali",bantu jalan pokok bantu,"['bantu', 'saya', 'dalam', 'jalan', 'jauh', 'pokok', 'sangat', 'bantu', 'sekali']","['bantu', 'jalan', 'pokok', 'bantu']",netral,positif,positif
Pengguna Google,5,baghus,baghus,baghus,['baghus'],['baghus'],netral,positif,positif
Pengguna Google,5,aplikasi yg sangat dpt dipercaya,aplikasi yg sangat dpt dipercaya,aplikasi yg dpt percaya,"['aplikasi', 'yg', 'sangat', 'dpt', 'percaya']","['aplikasi', 'yg', 'dpt', 'percaya']",netral,positif,positif
Pengguna Google,5,puas sekali,puas sekali,puas,"['puas', 'sekali']",['puas'],positif,positif,positif
Pengguna Google,5,nyaman dalam perjalanan,nyaman dalam perjalanan,nyaman jalan,"['nyaman', 'dalam', 'jalan']","['nyaman', 'jalan']",positif,positif,positif
Pengguna Google,5,sangat cepett dan amann,sangat cepett dan amann,cepett amann,"['sangat', 'cepett', 'dan', 'amann']","['cepett', 'amann']",netral,positif,positif
Pengguna Google,5,semoga menjadi driver yg amanah😊,semoga menjadi driver yg amanah😊,moga kemudi yg,"['moga', 'jadi', 'kemudi', 'yg']","['moga', 'kemudi', 'yg']",netral,positif,positif
Pengguna Google,3,"baiknya hapus penggunaan foto ai yg untuk menu hidangan, banyak tipu tipu","baiknya hapus penggunaan foto ai yg untuk menu hidangan, banyak tipu tipu",hapus foto ai yg menu hidang tipu tipu,"['baik', 'hapus', 'guna', 'foto', 'ai', 'yg', 'untuk', 'menu', 'hidang', 'banyak', 'tipu', 'tipu']","['hapus', 'foto', 'ai', 'yg', 'menu', 'hidang', 'tipu', 'tipu']",netral,netral,netral
Pengguna Google,5,Sangat Memuaskan terima kasih,Sangat Memuaskan terima kasih,muas terima kasih,"['sangat', 'muas', 'terima', 'kasih']","['muas', 'terima', 'kasih']",netral,positif,positif
Pengguna Google,5,apik,apik,apik,['apik'],['apik'],netral,positif,positif
