userName,score,content,clean_text,processed_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,Tepat waktu,Tepat waktu,,[],netral,positif,positif
Pengguna Google,1,pembayaran non tunai ga ada yg bisa. bisa bantu?,pembayaran non tunai tidak ada yang bisa. bisa bantu?,bayar non tunai ga yg bantu,"['bayar', 'non', 'tunai', 'ga', 'yg', 'bantu']",netral,negatif,negatif
Pengguna Google,1,ra iso dinggo are.. dibekukan? emang gw ngapain cok???,ra iso dinggo are.. dibekukan? emang saya ngapain cok???,ra iso dinggo are beku emang gw ngapain cok,"['ra', 'iso', 'dinggo', 'are', 'beku', 'emang', 'gw', 'ngapain', 'cok']",netral,negatif,negatif
Pengguna Google,1,"gk jelas grab, limit paylater makin berkurang, padahal pembayaran GK pernah telat.","tidak jelas grab, limit paylater makin berkurang, padahal pembayaran GK pernah telat.",gk grab limit paylater kurang bayar gk telat,"['gk', 'grab', 'limit', 'paylater', 'kurang', 'bayar', 'gk', 'telat']",netral,negatif,negatif
Pengguna Google,5,top,top,top,['top'],positif,positif,positif
Pengguna Google,5,bpk supirnya ramah ..enak di ajak ngobrolnya,bpk supirnya ramah ..enak di ajak ngobrolnya,bpk supirnya ramah enak ajak ngobrolnya,"['bpk', 'supirnya', 'ramah', 'enak', 'ajak', 'ngobrolnya']",positif,positif,positif
Pengguna Google,5,"suka banyak promonya, ongkirnya juga murah, pelayanan ramah, pokok best","suka banyak promonya, ongkirnya juga murah, pelayanan ramah, pokok best",suka promonya ongkirnya murah layan ramah pokok best,"['suka', 'promonya', 'ongkirnya', 'murah', 'layan', 'ramah', 'pokok', 'best']",positif,positif,positif
Pengguna Google,4,"selama ini gunakan jasa grab, pengemudinya baik, ramah2.","selama ini gunakan jasa grab, pengemudinya baik, ramah2.",jasa grab mud,"['jasa', 'grab', 'mud']",netral,positif,positif
Pengguna Google,5,amanah,amanah,amanah,['amanah'],positif,positif,positif
Pengguna Google,5,aplikasinya bagus dan memudahkan,aplikasinya bagus dan memudahkan,aplikasi bagus mudah,"['aplikasi', 'bagus', 'mudah']",positif,positif,positif
Pengguna Google,5,oke,oke,oke,['oke'],netral,positif,positif
Pengguna Google,5,sangat terbantu,sangat terbantu,bantu,['bantu'],netral,positif,positif
Pengguna Google,1,"Terlalu sering memaksa konsumen harus update aplikasi,setiap mau di gunakan update terus,payah!","Terlalu sering memaksa konsumen harus update aplikasi,setiap mau di gunakan update terus,payah!",paksa konsumen update aplikasi update payah,"['paksa', 'konsumen', 'update', 'aplikasi', 'update', 'payah']",netral,negatif,negatif
Pengguna Google,5,terimakasih saya tepat waktu mengejar kereta,terimakasih saya tepat waktu mengejar kereta,terimakasih kejar kereta,"['terimakasih', 'kejar', 'kereta']",netral,positif,positif
Pengguna Google,5,sopir nyaman dan ramah 👍,sopir nyaman dan ramah 👍,sopir nyaman ramah,"['sopir', 'nyaman', 'ramah']",positif,positif,positif
Pengguna Google,1,"Kenapa limit paylater saya hilang,padahal pembayaran nya lancar...hmmmm kenapa dgn aplikasi ini,padahal sdh sangat nyaman pake aplikasi grab..untuk sementara saya kasih bintang 1.","Kenapa limit paylater saya hilang,padahal pembayaran  lancar...hmmmm kenapa dengan aplikasi ini,padahal sudah sangat nyaman pake aplikasi grab..untuk sementara saya kasih bintang 1.",limit paylater hilang bayar nya lancar hmmmm dgn aplikasi sdh nyaman pake aplikasi grab kasih bintang,"['limit', 'paylater', 'hilang', 'bayar', 'nya', 'lancar', 'hmmmm', 'dgn', 'aplikasi', 'sdh', 'nyaman', 'pake', 'aplikasi', 'grab', 'kasih', 'bintang']",positif,negatif,negatif
Pengguna Google,5,bagus,bagus,bagus,['bagus'],positif,positif,positif
Pengguna Google,1,"Aplikasi jelek, cs tidak bisa dhubungi, padahal sudah langganan bayar pake grab unlimited, harusnya pelayanan nya bgs seperti aplikasi lain yg sejenis punya cs prioritas. pernah juga bayar pake kartu, trus pesanannya dbatalin uangnya gk balik.. harus nunggu 7x24 jam padahal aplikasi lain klo batal uangnya otomatis balik.. ini pesan makanan jg, ad yg salah dalam masukin promo mau dbatalin gak bisa. mengecewakan.","Aplikasi jelek, cs tidak bisa dhubungi, padahal sudah langganan bayar pake grab unlimited, harusnya pelayanan  bagus seperti aplikasi lain yang sejenis punya cs prioritas. pernah juga bayar pake kartu, trus pesanannya dbatalin uangnya tidak balik.. harus nunggu 7x24 jam padahal aplikasi lain kalau batal uangnya otomatis balik.. ini pesan makanan jg, ad yang salah dalam masukin promo mau dbatalin tidak bisa. mengecewakan.",aplikasi jelek cs dhubungi langgan bayar pake grab unlimited layan nya bgs aplikasi yg jenis cs prioritas bayar pake kartu trus pesan dbatalin uang gk nunggu jam aplikasi klo batal uang otomatis pesan makan jg ad yg salah masukin promo dbatalin gak kecewa,"['aplikasi', 'jelek', 'cs', 'dhubungi', 'langgan', 'bayar', 'pake', 'grab', 'unlimited', 'layan', 'nya', 'bgs', 'aplikasi', 'yg', 'jenis', 'cs', 'prioritas', 'bayar', 'pake', 'kartu', 'trus', 'pesan', 'dbatalin', 'uang', 'gk', 'nunggu', 'jam', 'aplikasi', 'klo', 'batal', 'uang', 'otomatis', 'pesan', 'makan', 'jg', 'ad', 'yg', 'salah', 'masukin', 'promo', 'dbatalin', 'gak', 'kecewa']",positif,negatif,negatif
Pengguna Google,5,sangat nyaman,sangat nyaman,nyaman,['nyaman'],positif,positif,positif
Pengguna Google,5,keren grab mudah dan cepat,keren grab mudah dan cepat,keren grab mudah cepat,"['keren', 'grab', 'mudah', 'cepat']",positif,positif,positif
Pengguna Google,5,membantu kesulitan,membantu kesulitan,bantu sulit,"['bantu', 'sulit']",netral,positif,positif
Pengguna Google,5,sopirnya ramah terima kasih,sopirnya ramah terima kasih,sopir ramah terima kasih,"['sopir', 'ramah', 'terima', 'kasih']",positif,positif,positif
Pengguna Google,5,"membantu saya dalam perjalanan jauh,pokoknya sangat membantu sekali","membantu saya dalam perjalanan jauh,pokoknya sangat membantu sekali",bantu jalan pokok bantu,"['bantu', 'jalan', 'pokok', 'bantu']",netral,positif,positif
Pengguna Google,5,baghus,baghus,baghus,['baghus'],netral,positif,positif
Pengguna Google,5,aplikasi yg sangat dpt dipercaya,aplikasi yang sangat dpt dipercaya,aplikasi yg dpt percaya,"['aplikasi', 'yg', 'dpt', 'percaya']",netral,positif,positif
Pengguna Google,5,puas sekali,puas sekali,puas,['puas'],positif,positif,positif
Pengguna Google,5,nyaman dalam perjalanan,nyaman dalam perjalanan,nyaman jalan,"['nyaman', 'jalan']",positif,positif,positif
Pengguna Google,5,sangat cepett dan amann,sangat cepett dan amann,cepett amann,"['cepett', 'amann']",netral,positif,positif
Pengguna Google,5,semoga menjadi driver yg amanah😊,semoga menjadi driver yang amanah😊,moga driver yg,"['moga', 'driver', 'yg']",netral,positif,positif
Pengguna Google,3,"baiknya hapus penggunaan foto ai yg untuk menu hidangan, banyak tipu tipu","baiknya hapus penggunaan foto ai yang untuk menu hidangan, banyak tipu tipu",baik hapus guna foto ai yg menu hidang tipu tipu,"['baik', 'hapus', 'guna', 'foto', 'ai', 'yg', 'menu', 'hidang', 'tipu', 'tipu']",netral,netral,netral
Pengguna Google,5,Sangat Memuaskan terima kasih,Sangat Memuaskan terima kasih,muas terima kasih,"['muas', 'terima', 'kasih']",netral,positif,positif
Pengguna Google,5,apik,apik,apik,['apik'],netral,positif,positif
Pengguna Google,5,the best,the best,the best,"['the', 'best']",positif,positif,positif
Pengguna Google,3,Kepada Pimpinan Grab yg ada di Indonesia terutama di Medan. tolong dulu ditatar/diperingatin DRIVER KALIAN. Agar tidak Body Shaming (menanyakan berat badan) & Menanyakan hal pribadi terhadap penumpang (sprti masalah pernikahan & keturunan). sekian dan terima kasih,Kepada Pimpinan Grab yang ada di Indonesia terutama di Medan. tolong dulu ditatar/diperingatin DRIVER KALIAN. Agar tidak Body Shaming (menanyakan berat badan) & Menanyakan hal pribadi terhadap penumpang (sprti masalah pernikahan & keturunan). sekian dan terima kasih,pimpin grab yg indonesia medan tolong driver body shaming berat badan pribadi tumpang sprti nikah turun sekian terima kasih,"['pimpin', 'grab', 'yg', 'indonesia', 'medan', 'tolong', 'driver', 'body', 'shaming', 'berat', 'badan', 'pribadi', 'tumpang', 'sprti', 'nikah', 'turun', 'sekian', 'terima', 'kasih']",netral,netral,netral
Pengguna Google,5,recomen,recomen,recomen,['recomen'],netral,positif,positif
Pengguna Google,5,trimakasi,trimakasi,trimakasi,['trimakasi'],netral,positif,positif
Pengguna Google,5,manteep,manteep,manteep,['manteep'],netral,positif,positif
Pengguna Google,2,Bagus,Bagus,bagus,['bagus'],netral,negatif,negatif
Pengguna Google,5,debes deh,debes deh,debes deh,"['debes', 'deh']",netral,positif,positif
Pengguna Google,5,Bagus,Bagus,bagus,['bagus'],netral,positif,positif
Pengguna Google,1,"woy gua make grab udah 6 tahun. ini tiba"" minta selfie. ampe pegel pala nunduk naik gk bisa"" . ngehe banget","woy saya make grab udah 6 tahun. ini tiba"" minta selfie. ampe pegel pala nunduk naik tidak bisa"" . ngehe sekali",woy gua make grab udah selfie ampe gel pala nunduk gk ngehe banget,"['woy', 'gua', 'make', 'grab', 'udah', 'selfie', 'ampe', 'gel', 'pala', 'nunduk', 'gk', 'ngehe', 'banget']",positif,negatif,negatif
Pengguna Google,5,selalu jadi yang terbaik dalam segala hal,selalu jadi yang terbaik dalam segala hal,baik,['baik'],positif,positif,positif
Pengguna Google,5,mantap,mantap,mantap,['mantap'],positif,positif,positif
Pengguna Google,1,"jelek, mendingan gojek","jelek, mendingan gojek",jelek mending gojek,"['jelek', 'mending', 'gojek']",netral,negatif,negatif
Pengguna Google,5,aplikasi yang sangat membantu sekali,aplikasi yang sangat membantu sekali,aplikasi bantu,"['aplikasi', 'bantu']",netral,positif,positif
Pengguna Google,1,beli makanan nggak nyampe2. udah 2x pesan nggak nyampe semua (nunggu sampe 4 jam kalau ditotal) emang parah2. pilihan paket hematnya dihapus aja kalau bener2 nggak diambil sama pengantar. Udah sampe 4 jam lebih nggak ada pengantar yang mau ambil pesanan.,beli makanan tidak nyampe2. udah 2x pesan tidak nyampe semua (nunggu sampe 4 jam kalau ditotal) emang parah2. pilihan paket hematnya dihapus aja kalau benar-benar tidak diambil sama pengantar. Udah sampe 4 jam lebih tidak ada pengantar yang mau ambil pesanan.,beli makan nggak udah pesan nggak nyampe nunggu sampe jam total emang pilih paket hemat hapus aja nggak ambil antar udah sampe jam nggak antar ambil pesan,"['beli', 'makan', 'nggak', 'udah', 'pesan', 'nggak', 'nyampe', 'nunggu', 'sampe', 'jam', 'total', 'emang', 'pilih', 'paket', 'hemat', 'hapus', 'aja', 'nggak', 'ambil', 'antar', 'udah', 'sampe', 'jam', 'nggak', 'antar', 'ambil', 'pesan']",netral,negatif,negatif
Pengguna Google,5,"saya kurang mendukung ada layanan traktir driver, sehingga pada jam-jam tertentu kebanyakan driver tidak mengambil orderan grab bike,saya sebagai pengguna grab sangat kesulitan mencari grab bike terutama di jam-jam promo resto terima kasih.","saya kurang mendukung ada layanan traktir driver, sehingga pada jam-jam tertentu kebanyakan driver tidak mengambil orderan grab bike,saya sebagai pengguna grab sangat kesulitan mencari grab bike terutama di jam-jam promo resto terima kasih.",dukung layan traktir driver banyak driver ambil order grab bike guna grab sulit cari grab bike promo resto terima kasih,"['dukung', 'layan', 'traktir', 'driver', 'banyak', 'driver', 'ambil', 'order', 'grab', 'bike', 'guna', 'grab', 'sulit', 'cari', 'grab', 'bike', 'promo', 'resto', 'terima', 'kasih']",netral,positif,positif
Pengguna Google,3,titik lokasi ga update seperti di google maps,titik lokasi tidak update seperti di google maps,titik lokasi ga update google maps,"['titik', 'lokasi', 'ga', 'update', 'google', 'maps']",netral,netral,netral
Pengguna Google,5,kurirnya baik berpriaku sopan dan santun,kurirnya baik berpriaku sopan dan santun,kurir pria sopan santun,"['kurir', 'pria', 'sopan', 'santun']",positif,positif,positif
Pengguna Google,1,"kecewa sih, gw pesan makanan lama banget nyari drivernya bahkan gw nunggu ampe 3 jam lebih g nyampe nyampe, gimana sih ni apk, sebernya serius g sih lu pada jalanin ni apk? dongo dongo","kecewa sih, saya pesan makanan lama sekali nyari drivernya bahkan saya nunggu ampe 3 jam lebih g nyampe nyampe, gimana sih ni apk, sebernya serius g sih lu pada jalanin ni apk? dongo dongo",kecewa sih gw pesan makan banget nyari drivernya gw nunggu ampe jam g nyampe nyampe gimana sih ni apk sebernya serius g sih lu jalanin ni apk dongo dongo,"['kecewa', 'sih', 'gw', 'pesan', 'makan', 'banget', 'nyari', 'drivernya', 'gw', 'nunggu', 'ampe', 'jam', 'g', 'nyampe', 'nyampe', 'gimana', 'sih', 'ni', 'apk', 'sebernya', 'serius', 'g', 'sih', 'lu', 'jalanin', 'ni', 'apk', 'dongo', 'dongo']",negatif,negatif,negatif
Pengguna Google,4,👍💯,👍💯,,[],netral,positif,positif
Pengguna Google,5,sangat memuaskan,sangat memuaskan,muas,['muas'],positif,positif,positif
Pengguna Google,1,Lama nyari pengemudi... Gak yes...,Lama nyari pengemudi... Gak yes...,nyari kemudi gak yes,"['nyari', 'kemudi', 'gak', 'yes']",netral,negatif,negatif
Pengguna Google,1,"hujan gerimis, pengemudi ga dapat.. aplikasi ga jelas... shoope food tetap dpt pengemudi tuh","hujan gerimis, pengemudi tidak dapat.. aplikasi tidak jelas... shoope food tetap dpt pengemudi tuh",hujan gerimis kemudi ga aplikasi ga shoope food dpt kemudi tuh,"['hujan', 'gerimis', 'kemudi', 'ga', 'aplikasi', 'ga', 'shoope', 'food', 'dpt', 'kemudi', 'tuh']",netral,negatif,negatif
Pengguna Google,5,sangat seneng sekali,sangat seneng sekali,neng,['neng'],netral,positif,positif
Pengguna Google,5,sangat baik,sangat baik,,[],positif,positif,positif
Pengguna Google,1,lagi main pubg notif muncul,lagi main pubg notif muncul,main pubg notif muncul,"['main', 'pubg', 'notif', 'muncul']",netral,negatif,negatif
Pengguna Google,5,orang nya ramah,orang  ramah,orang nya ramah,"['orang', 'nya', 'ramah']",positif,positif,positif
Pengguna Google,1,"menyediakan layanan bantuan tapi sayang pas di kritik justru ditolak,,, harusnya kalo memang tdk percaya silakan datang ambil makanannya dan coba sendiri makanan itu layak tdk dimakan,,, bukan maksud mau digantikan tapi pelayanan grab kurang ajar","menyediakan layanan bantuan tapi sayang pas di kritik justru ditolak,,, harusnya kalau memang tidak percaya silakan datang ambil makanannya dan coba sendiri makanan itu layak tidak dimakan,,, bukan maksud mau digantikan tapi pelayanan grab kurang ajar",sedia layan bantu sayang pas kritik tolak kalo tdk percaya sila ambil makan coba makan layak tdk makan maksud ganti layan grab ajar,"['sedia', 'layan', 'bantu', 'sayang', 'pas', 'kritik', 'tolak', 'kalo', 'tdk', 'percaya', 'sila', 'ambil', 'makan', 'coba', 'makan', 'layak', 'tdk', 'makan', 'maksud', 'ganti', 'layan', 'grab', 'ajar']",netral,negatif,negatif
Pengguna Google,4,sangat cocok untuk belanja,sangat cocok untuk belanja,cocok belanja,"['cocok', 'belanja']",positif,positif,positif
Pengguna Google,1,mengecewakan,mengecewakan,kecewa,['kecewa'],negatif,negatif,negatif
Pengguna Google,5,ramah dan menyenangkan,ramah dan menyenangkan,ramah senang,"['ramah', 'senang']",positif,positif,positif
Pengguna Google,3,kalo hujan kenapa ga ada yg mau ambil orderan??!,kalau hujan kenapa tidak ada yang mau ambil orderan??!,kalo hujan ga yg ambil order,"['kalo', 'hujan', 'ga', 'yg', 'ambil', 'order']",netral,netral,netral
Pengguna Google,4,tolong untuk di himbau para mitra driver nya utk selalu sedia Jas Hujan untuk penumpang .. baik jarak dekat maupun jauh setidaknya di musin hujan saat ini ada jas hujannn jadi utk Customernya tdak kehujanan atau basah kuyup ..,tolong untuk di himbau para mitra driver  untuk selalu sedia Jas Hujan untuk penumpang .. baik jarak dekat maupun jauh setidaknya di musin hujan saat ini ada jas hujannn jadi untuk Customernya tdak kehujanan atau basah kuyup ..,tolong himbau mitra driver nya utk sedia jas hujan tumpang jarak musin hujan jas hujannn utk customernya tdak hujan basah kuyup,"['tolong', 'himbau', 'mitra', 'driver', 'nya', 'utk', 'sedia', 'jas', 'hujan', 'tumpang', 'jarak', 'musin', 'hujan', 'jas', 'hujannn', 'utk', 'customernya', 'tdak', 'hujan', 'basah', 'kuyup']",positif,positif,positif
Pengguna Google,4,ok,oke,ok,['ok'],netral,positif,positif
Pengguna Google,5,"mudah,cepat dan banyak pilihan","mudah,cepat dan banyak pilihan",mudah cepat pilih,"['mudah', 'cepat', 'pilih']",netral,positif,positif
Pengguna Google,1,ga tepat waktu,tidak tepat waktu,ga,['ga'],netral,negatif,negatif
Pengguna Google,5,mudah dan cepat,mudah dan cepat,mudah cepat,"['mudah', 'cepat']",positif,positif,positif
Pengguna Google,5,makasih aplikasi nya bagus banget lumayan......,makasih aplikasi  bagus sekali lumayan......,makasih aplikasi nya bagus banget lumayan,"['makasih', 'aplikasi', 'nya', 'bagus', 'banget', 'lumayan']",positif,positif,positif
Pengguna Google,1,"Pengalaman sy kemarin tgl 19 Oktober 2025 pergi ke bandara. tertulis harga 436rb tiba-tiba driver bilang batalkan sja dari aplikasi nya biar manual gtu. (aku gabanyak tanya, aku pikir harga tetap sesuai seperti di aplikasi paling tambah biaya tol aja) next nyampe bandara ditanya berapa semua total 562rb. gilaaakkk driver nya. tolong dong perbaiki seleksi driver nya","Pengalaman saya kemarin tgl 19 Oktober 2025 pergi ke bandara. tertulis harga 436rb tiba-tiba driver bilang batalkan sja dari aplikasi  biar manual gtu. (aku gabanyak tanya, saya pikir harga tetap sesuai seperti di aplikasi paling tambah biaya tol aja) next nyampe bandara ditanya berapa semua total 562rb. gilaaakkk driver nya. tolong dong perbaiki seleksi driver ",alam sy kemarin tgl oktober pergi bandara tulis harga driver bilang batal sja aplikasi nya biar manual gtu gabanyak pikir harga sesuai aplikasi biaya tol aja next nyampe bandara total gilaaakkk driver nya tolong baik seleksi driver nya,"['alam', 'sy', 'kemarin', 'tgl', 'oktober', 'pergi', 'bandara', 'tulis', 'harga', 'driver', 'bilang', 'batal', 'sja', 'aplikasi', 'nya', 'biar', 'manual', 'gtu', 'gabanyak', 'pikir', 'harga', 'sesuai', 'aplikasi', 'biaya', 'tol', 'aja', 'next', 'nyampe', 'bandara', 'total', 'gilaaakkk', 'driver', 'nya', 'tolong', 'baik', 'seleksi', 'driver', 'nya']",netral,negatif,negatif
