userName;score;content;clean_text;sentiment
Pengguna Google;5;terimakasih tuk perjalanan yg nyaman dan aman;terimakasih tuk perjalanan yg nyaman dan aman;positif
Pengguna Google;1;aplikasi jelek;aplikasi jelek;negatif
Pengguna Google;1;susah bgt pesan makanan gabisa TF Dari bank, pakai kartu juga gabisa.;susah bgt pesan makanan gabisa tf dari bank pakai kartu juga gabisa;negatif
Pengguna Google;5;Baik;baik;positif
Pengguna Google;1;tidak berguna;tidak berguna;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;berguna;berguna;positif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;5;selalu menyediakan layanan terbaik;selalu menyediakan layanan terbaik;positif
Pengguna Google;5;memudahkan kalo mau kemana mana;memudahkan kalo mau kemana mana;positif
Pengguna Google;5;sangat bagus.;sangat bagus;positif
Pengguna Google;5;saya sangat nyaman dengan aplikasi grab ,dengan pelayanan yg ramah dan juga driver nya sangat ramah ,pertahan kan trus aplk grabe;saya sangat nyaman dengan aplikasi grab dengan pelayanan yg ramah dan juga driver nya sangat ramah pertahan kan trus aplk grabe;positif
Pengguna Google;5;terbaik dari kompetitor lain.;terbaik dari kompetitor lain;positif
Pengguna Google;5;Mantab;mantab;positif
Pengguna Google;1;sangat tdk jelas, pembayaran selalu lancar tiba2 paylaternya dibuat hanya Rp1 tanpa pemberitahuan alasan nya;sangat tdk jelas pembayaran selalu lancar tiba paylaternya dibuat hanya rp tanpa pemberitahuan alasan nya;negatif
Pengguna Google;5;Alhamdulillah berkah cepat;alhamdulillah berkah cepat;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;dipesan trus dibatalkan sama driver. asu tenen;dipesan trus dibatalkan sama driver asu tenen;negatif
Pengguna Google;1;saya pesen grabfood, terus salah pencet eh ga bisa dibatalin, harusnya ada fitur batalkan pesanan dengan mudah;saya pesen grabfood terus salah pencet eh ga bisa dibatalin harusnya ada fitur batalkan pesanan dengan mudah;negatif
Pengguna Google;4;terbaik;terbaik;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;tolong dong driver ya di bimbing banyak pake knalpot brong saya sebagai penumpang merasa terganggu;tolong dong driver ya di bimbing banyak pake knalpot brong saya sebagai penumpang merasa terganggu;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;mantabs;mantabs;positif
Pengguna Google;5;sudut pandang kadang mengadakan demo juga di salah gunakan;sudut pandang kadang mengadakan demo juga di salah gunakan;positif
Pengguna Google;5;bgus;bgus;positif
Pengguna Google;5;memudahkn sglnya;memudahkn sglnya;positif
Pengguna Google;5;layan apapun cepat aman;layan apapun cepat aman;positif
Pengguna Google;5;limit saya kenapa jadi berkurang awalnya 3juta trus turun jadi 300ratus setelah itu jadi 1 perak , saya kan selalu bayar tepat waktu.. bahkan belom jatoh temponya sudah bayar;limit saya kenapa jadi berkurang awalnya juta trus turun jadi ratus setelah itu jadi perak saya kan selalu bayar tepat waktu bahkan belom jatoh temponya sudah bayar;positif
Pengguna Google;5;sangat memuaskan;sangat memuaskan;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;3;saya mau pesan makanan di Grabfood kenapa layarnya jadi ngebleng putih gitu yahh, gak langsung ke buka menu restorannya ... tolong kasih solusi padahal aplikasi Grab udah saya instal ulang masih sama;saya mau pesan makanan di grabfood kenapa layarnya jadi ngebleng putih gitu yahh gak langsung ke buka menu restorannya tolong kasih solusi padahal aplikasi grab udah saya instal ulang masih sama;netral
Pengguna Google;5;Alhamdulillah aplikasi misah digunakan dan respon supir baik, kendaraan nyaman.;alhamdulillah aplikasi misah digunakan dan respon supir baik kendaraan nyaman;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;siiip;siiip;positif
Pengguna Google;4;sangat membantu;sangat membantu;positif
Pengguna Google;2;pesanan selalu lama dari waktu estimasi;pesanan selalu lama dari waktu estimasi;negatif
Pengguna Google;5;mantapp..kurir nya ramah dan pesanan cepat smpai sehat sllu pak kurir;mantappkurir nya ramah dan pesanan cepat smpai sehat sllu pak kurir;positif
Pengguna Google;5;thanks you,;thanks you;positif
Pengguna Google;5;ok ok ok;ok ok ok;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;pesanan tepat waktu;pesanan tepat waktu;positif
Pengguna Google;1;grabcar selalu cancel saat urgent ke RS padahal udah beberapa meter lagi malah minta cancel ataupun minta dicancel.. keterlaluan bgt driver grabcar kbanyakan juga bawa mobil asal asalan aja;grabcar selalu cancel saat urgent ke rs padahal udah beberapa meter lagi malah minta cancel ataupun minta dicancel keterlaluan bgt driver grabcar kbanyakan juga bawa mobil asal asalan aja;negatif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;terpecaya;terpecaya;positif
Pengguna Google;5;makanan nya enak.. Good jomb mantapp harganya juga murah;makanan nya enak good jomb mantapp harganya juga murah;positif
Pengguna Google;5;mudah;mudah;positif
Pengguna Google;5;memudahkan perjalanan;memudahkan perjalanan;positif
Pengguna Google;5;bagus banget amanah,banyakin promonya ya;bagus banget amanahbanyakin promonya ya;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;muantapp;muantapp;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;5;orang baik;orang baik;positif
Pengguna Google;5;layanan sigap ...mantulll;layanan sigap mantulll;positif
Pengguna Google;1;jgn beli makan disini yg ada mlh lama makanan udah gak fres Krn lambannya pengiriman;jgn beli makan disini yg ada mlh lama makanan udah gak fres krn lambannya pengiriman;negatif
Pengguna Google;5;mudah diakses bagus;mudah diakses bagus;positif
Pengguna Google;1;iklan nyaaaaaaa... tolongggggggggggggg, setiap main game selalu nemu iklan ini, dan tombol x nya ga bisa di pencetttttttt, gregettttttttt anj;iklan nyaaaaaaa tolongggggggggggggg setiap main game selalu nemu iklan ini dan tombol x nya ga bisa di pencetttttttt gregettttttttt anj;negatif
Pengguna Google;5;sangat membantu dalam segala keperluan;sangat membantu dalam segala keperluan;positif
Pengguna Google;1;ngak usah deh ada kerjasama sama indomaret tentang pengantaran, kalau karyawan kalian sendiri ngak mau ngantar, saya pesan pengantaran grab express sejam harus sudah sampai ini malah telat sekali lebih dari 3 jam.;ngak usah deh ada kerjasama sama indomaret tentang pengantaran kalau karyawan kalian sendiri ngak mau ngantar saya pesan pengantaran grab express sejam harus sudah sampai ini malah telat sekali lebih dari jam;negatif
Pengguna Google;1;di undur terus waktunya sampai gk aku jadiin belinya☹️;di undur terus waktunya sampai gk aku jadiin belinya;negatif
Pengguna Google;5;oke;oke;positif
Pengguna Google;5;👍;;positif
Pengguna Google;5;Memudahkan;memudahkan;positif
Pengguna Google;5;perjlnan cpt dan nyaman tepat waktu;perjlnan cpt dan nyaman tepat waktu;positif
Pengguna Google;1;ini kenapa grab saya jadi loading lemot parah dan ovo paylater saya juga ngga bisa dibayar karna loading terus, pas mau bayar gabisa terkoneksi antara grab ke ovonya. gimana ini? limit saya dari 6 jt juga turun ke 3jt. dari kemarin begini terus. siapa yang mau tanggung jawab kalau begini terus kondisinya sampai tanggal 30 saya bakal kena bunga 0.2persen per hari. tolong diperbaiki segera;ini kenapa grab saya jadi loading lemot parah dan ovo paylater saya juga ngga bisa dibayar karna loading terus pas mau bayar gabisa terkoneksi antara grab ke ovonya gimana ini limit saya dari jt juga turun ke jt dari kemarin begini terus siapa yang mau tanggung jawab kalau begini terus kondisinya sampai tanggal saya bakal kena bunga persen per hari tolong diperbaiki segera;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;1;ni aplikasi ngelag banget co buang buang waktu kalo nunggu yang ada gua kesiangan ke tempat kerja;ni aplikasi ngelag banget co buang buang waktu kalo nunggu yang ada gua kesiangan ke tempat kerja;negatif
Pengguna Google;5;trimakasih;trimakasih;positif
Pengguna Google;5;kenapa limit paylater saya hilang? tolong kembali kan limit saya lagi.;kenapa limit paylater saya hilang tolong kembali kan limit saya lagi;positif
Pengguna Google;1;so bad;so bad;negatif
Pengguna Google;1;Aku sering kali ngalami ini, pesanan dibatalkan, baik itu perjalanan maupun makanan tapi karena pembayaran menggunakan Kartu Debit, jadi saldo saya terpotong otomatis dan ketika pesanan saya batal, saldo saya tidak pernah dibalikin dan itu sudah terjadi beberapa kali, aplikasi yang sangat merugikan;aku sering kali ngalami ini pesanan dibatalkan baik itu perjalanan maupun makanan tapi karena pembayaran menggunakan kartu debit jadi saldo saya terpotong otomatis dan ketika pesanan saya batal saldo saya tidak pernah dibalikin dan itu sudah terjadi beberapa kali aplikasi yang sangat merugikan;negatif
Pengguna Google;2;Kaget dengan tarif yg 2x dri harga biasa... Pdhl deket. Kapok langsung hapus apk ini beralih pake transport online yg stabil tdk kadang murah kadang mahal;kaget dengan tarif yg x dri harga biasa pdhl deket kapok langsung hapus apk ini beralih pake transport online yg stabil tdk kadang murah kadang mahal;negatif
Pengguna Google;5;semoga tetap humanis dlm melayani pelanggan ..;semoga tetap humanis dlm melayani pelanggan;positif
Pengguna Google;2;harganya ko suka naik tiba tiba, kurang stabil. semakin sering menggunakan tapi jarang banget dapat diskon.;harganya ko suka naik tiba tiba kurang stabil semakin sering menggunakan tapi jarang banget dapat diskon;negatif
Pengguna Google;5;Best;best;positif
Pengguna Google;5;bagus pertahankan;bagus pertahankan;positif
Pengguna Google;3;kenapa akhir2 ini nggak ada drivernya, disaat lagi butuh atau buru2? awalnya baik-baik aja sampe akhir2 ini jarang ada pengemudi;kenapa akhir ini nggak ada drivernya disaat lagi butuh atau buru awalnya baikbaik aja sampe akhir ini jarang ada pengemudi;netral
Pengguna Google;5;suka pls sama grab harga nya mumer tpi mines nya cri driver di daerah ku susah bgt :( prnh 10 menit an kurang nungguin g dpt :<;suka pls sama grab harga nya mumer tpi mines nya cri driver di daerah ku susah bgt prnh menit an kurang nungguin g dpt;positif
Pengguna Google;1;cari grabnya suka lama kalau dapet pasti dibatalin sama pengemudinya alasannya maaf dek terlalu jauh;cari grabnya suka lama kalau dapet pasti dibatalin sama pengemudinya alasannya maaf dek terlalu jauh;negatif
Pengguna Google;4;bagus;bagus;positif
Pengguna Google;1;sangat susah milih antara grab car dan bike pilih car kembali ke bike..tujuan car hanya 3 kenapa..?;sangat susah milih antara grab car dan bike pilih car kembali ke biketujuan car hanya kenapa;negatif
Pengguna Google;1;GK jelasaaas mengganti pembayaran semau y!!!;gk jelasaaas mengganti pembayaran semau y;negatif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;Aplikasi nya mudah dan cepat;aplikasi nya mudah dan cepat;positif
Pengguna Google;5;Sangat baik;sangat baik;positif
Pengguna Google;5;Gama jaya selalu;gama jaya selalu;positif
Pengguna Google;5;kurir nya baik dan ramah;kurir nya baik dan ramah;positif
Pengguna Google;4;baguss;baguss;positif
Pengguna Google;5;Alhamdulillah selamat grebnya ramah ga ngebut;alhamdulillah selamat grebnya ramah ga ngebut;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;1;grab aplikasi nassundalang;grab aplikasi nassundalang;negatif
Pengguna Google;5;Good;good;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;4;nice;nice;positif
Pengguna Google;1;aplikasi aneh, selalu bayar tepat waktu dan gak pernah nunggak ,bahkan sering transaksi tapi limit ovo paylater nya dari 6jt jd 2,5jt ehh skrng malah jadi 0 rupiah, aneh memang aplikasi satu ini, udah mulai mau bangkrut apa yah, makin lama makin bnyak alesan nya;aplikasi aneh selalu bayar tepat waktu dan gak pernah nunggak bahkan sering transaksi tapi limit ovo paylater nya dari jt jd jt ehh skrng malah jadi rupiah aneh memang aplikasi satu ini udah mulai mau bangkrut apa yah makin lama makin bnyak alesan nya;negatif
Pengguna Google;5;mantaf;mantaf;positif
Pengguna Google;2;why can't install grab in my tablet s10 lite?;why cant install grab in my tablet s lite;negatif
Pengguna Google;5;Bagus bet sih;bagus bet sih;positif
Pengguna Google;1;apalah masa gua mesen grabfood udah nunggu lama malah di batalin mulu udah 3 kali kontoI;apalah masa gua mesen grabfood udah nunggu lama malah di batalin mulu udah kali kontoi;negatif
Pengguna Google;5;Alhamdulillah, terimakasih grab;alhamdulillah terimakasih grab;positif
Pengguna Google;5;kenapa ga bisa di update?😑;kenapa ga bisa di update;positif
Pengguna Google;5;saya puas;saya puas;positif
Pengguna Google;5;Oke sipp;oke sipp;positif
Pengguna Google;5;jajaj;jajaj;positif
Pengguna Google;1;cari drivernya lama sekali dapet drivernya yg males malesan gak mau jemput;cari drivernya lama sekali dapet drivernya yg males malesan gak mau jemput;negatif
Pengguna Google;5;bagus pelayanan bagus;bagus pelayanan bagus;positif
Pengguna Google;1;DELIVERY NYA TOXIC, DAN BATALIN SEPIHAK;delivery nya toxic dan batalin sepihak;negatif
Pengguna Google;1;"cari driver dari jam 17.42 sqmpai jam 20.19 masih tidak dapat, apa""an ini. di jakarta segitu banyak driver masa gk ada yg mau pick orderan";cari driver dari jam sqmpai jam masih tidak dapat apaan ini di jakarta segitu banyak driver masa gk ada yg mau pick orderan;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;5;baik dan ramah;baik dan ramah;positif
Pengguna Google;1;kalo pesan yg standar nunggu lama tidak dpt driver, kalo instan yg deket ternyata banyak;kalo pesan yg standar nunggu lama tidak dpt driver kalo instan yg deket ternyata banyak;negatif
Pengguna Google;1;ovo paylater gk bsa dpkai Rp.1 gila;ovo paylater gk bsa dpkai rp gila;negatif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;apk nih bagus sangat membatu;apk nih bagus sangat membatu;positif
Pengguna Google;1;Grab goblog banget klo lg ujan, pilih grab hemat kgk dpt2, ngetes pilih pake bike standar,, lsg dpt donk. bike hemat 19.500, bike standart 46.000.... anjingggg !!!!;grab goblog banget klo lg ujan pilih grab hemat kgk dpt ngetes pilih pake bike standar lsg dpt donk bike hemat bike standart anjingggg;negatif
Pengguna Google;5;siiippppp;siiippppp;positif
Pengguna Google;1;tiap order kalo hujan apa gerimis. selalu ditolak atau lama dapatnya. konyol sekali pelayanan anda. perbaiki itu para drivermu;tiap order kalo hujan apa gerimis selalu ditolak atau lama dapatnya konyol sekali pelayanan anda perbaiki itu para drivermu;negatif
Pengguna Google;5;baik;baik;positif
Pengguna Google;1;aplikasi tranportasi taekkk💩💩🐀;aplikasi tranportasi taekkk;negatif
Pengguna Google;2;Tambah lama aplikasi ini tambah kikir padahal hujan udah berhenti tapi ga ada satupun yang nyantol;tambah lama aplikasi ini tambah kikir padahal hujan udah berhenti tapi ga ada satupun yang nyantol;negatif
Pengguna Google;5;penting maem...;penting maem;positif
Pengguna Google;5;apk nya bagus cuman driver nya itu Sombong loh,klo ada harga murah apa promo gtu pasti agak susah tolong di telaah ya.untuk sejauh ini sih aku tetep suka;apk nya bagus cuman driver nya itu sombong lohklo ada harga murah apa promo gtu pasti agak susah tolong di telaah yauntuk sejauh ini sih aku tetep suka;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;5;driver grab oke;driver grab oke;positif
Pengguna Google;1;pesan grab car atau grab bike suka ke batal sendiri aneh aplikasinya;pesan grab car atau grab bike suka ke batal sendiri aneh aplikasinya;negatif
Pengguna Google;2;"paling males buat ngasih ulasan sgla mcam tp kli ini kykny prlu di kritik. dari sistem apkny si aman"" aj buat aku tp tolong dong cara pemilihan driver nya di betulkan lg atu stidakny tolong di perketat, krna prnh dpt driver yg smbil jualan dagangannya dari situ aj udh gk jls bnget ngedriver smbil jualan mna maksa pula trs brusan dpt driver yg sama dan memilih untuk cancel eh malah marah"" alasannya jauh pdhl di apk cuma 4 menit najiss, trs jg skrng bnyk driver yg udh lansia tolong di seleksi lg";paling males buat ngasih ulasan sgla mcam tp kli ini kykny prlu di kritik dari sistem apkny si aman aj buat aku tp tolong dong cara pemilihan driver nya di betulkan lg atu stidakny tolong di perketat krna prnh dpt driver yg smbil jualan dagangannya dari situ aj udh gk jls bnget ngedriver smbil jualan mna maksa pula trs brusan dpt driver yg sama dan memilih untuk cancel eh malah marah alasannya jauh pdhl di apk cuma menit najiss trs jg skrng bnyk driver yg udh lansia tolong di seleksi lg;negatif
