userName,score,content,clean_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,1,mohon maaf tidak mau pesan masalah grab banyak bertolak penumpang saya kecewa nunggu korban 3 jam berapa kali tolak gara grab suka paksa harga mahal tidak adil rakyat supir tidak pikir hati menghormati penumpang anda tidak profesional.,mohon maaf tidak mau pesan masalah grab banyak bertolak penumpang saya kecewa nunggu korban jam berapa kali tolak gara grab suka paksa harga mahal tidak adil rakyat supir tidak pikir hati menghormati penumpang anda tidak profesional,"['mohon', 'maaf', 'tidak', 'mau', 'pesan', 'masalah', 'grab', 'banyak', 'bertolak', 'penumpang', 'saya', 'kecewa', 'nunggu', 'korban', 'jam', 'berapa', 'kali', 'tolak', 'gara', 'grab', 'suka', 'paksa', 'harga', 'mahal', 'tidak', 'adil', 'rakyat', 'supir', 'tidak', 'pikir', 'hati', 'menghormati', 'penumpang', 'anda', 'tidak', 'profesional']",negatif,negatif,negatif
Pengguna Google,5,sopan,sopan,['sopan'],netral,positif,positif
Pengguna Google,5,sangat membantu,sangat membantu,"['sangat', 'membantu']",netral,positif,positif
Pengguna Google,1,telat 2 jam woi,telat jam woi,"['telat', 'jam', 'woi']",netral,negatif,negatif
Pengguna Google,5,ok,oke,['ok'],netral,positif,positif
Pengguna Google,5,Tepat waktu,tepat waktu,"['tepat', 'waktu']",netral,positif,positif
Pengguna Google,1,pembayaran non tunai ga ada yg bisa. bisa bantu?,pembayaran non tunai tidak ada yang bisa bisa bantu,"['pembayaran', 'non', 'tunai', 'ga', 'ada', 'yg', 'bisa', 'bisa', 'bantu']",netral,negatif,negatif
Pengguna Google,1,ra iso dinggo are.. dibekukan? emang gw ngapain cok???,ra iso dinggo are dibekukan emang saya ngapain cok,"['ra', 'iso', 'dinggo', 'are', 'dibekukan', 'emang', 'gw', 'ngapain', 'cok']",netral,negatif,negatif
Pengguna Google,1,"gk jelas grab, limit paylater makin berkurang, padahal pembayaran GK pernah telat.",tidak jelas grab limit paylater makin berkurang padahal pembayaran tidak pernah telat,"['gk', 'jelas', 'grab', 'limit', 'paylater', 'makin', 'berkurang', 'padahal', 'pembayaran', 'gk', 'pernah', 'telat']",netral,negatif,negatif
Pengguna Google,5,top,top,['top'],positif,positif,positif
Pengguna Google,5,bpk supirnya ramah ..enak di ajak ngobrolnya,bpk supirnya ramah enak di ajak ngobrolnya,"['bpk', 'supirnya', 'ramah', 'enak', 'di', 'ajak', 'ngobrolnya']",positif,positif,positif
Pengguna Google,5,"suka banyak promonya, ongkirnya juga murah, pelayanan ramah, pokok best",suka banyak promonya ongkirnya juga murah pelayanan ramah pokok best,"['suka', 'banyak', 'promonya', 'ongkirnya', 'juga', 'murah', 'pelayanan', 'ramah', 'pokok', 'best']",positif,positif,positif
Pengguna Google,4,"selama ini gunakan jasa grab, pengemudinya baik, ramah2.",selama ini gunakan jasa grab pengemudinya baik ramah,"['selama', 'ini', 'gunakan', 'jasa', 'grab', 'pengemudinya', 'baik', 'ramah']",positif,positif,positif
Pengguna Google,5,amanah,amanah,['amanah'],positif,positif,positif
Pengguna Google,5,aplikasinya bagus dan memudahkan,aplikasinya bagus dan memudahkan,"['aplikasinya', 'bagus', 'dan', 'memudahkan']",positif,positif,positif
Pengguna Google,5,oke,oke,['oke'],netral,positif,positif
Pengguna Google,5,sangat terbantu,sangat terbantu,"['sangat', 'terbantu']",netral,positif,positif
Pengguna Google,1,"Terlalu sering memaksa konsumen harus update aplikasi,setiap mau di gunakan update terus,payah!",terlalu sering memaksa konsumen harus update aplikasisetiap mau di gunakan update teruspayah,"['terlalu', 'sering', 'memaksa', 'konsumen', 'harus', 'update', 'aplikasisetiap', 'mau', 'di', 'gunakan', 'update', 'teruspayah']",netral,negatif,negatif
Pengguna Google,5,terimakasih saya tepat waktu mengejar kereta,terimakasih saya tepat waktu mengejar kereta,"['terimakasih', 'saya', 'tepat', 'waktu', 'mengejar', 'kereta']",netral,positif,positif
Pengguna Google,5,sopir nyaman dan ramah 👍,sopir nyaman dan ramah,"['sopir', 'nyaman', 'dan', 'ramah']",positif,positif,positif
Pengguna Google,1,"Kenapa limit paylater saya hilang,padahal pembayaran nya lancar...hmmmm kenapa dgn aplikasi ini,padahal sdh sangat nyaman pake aplikasi grab..untuk sementara saya kasih bintang 1.",kenapa limit paylater saya hilangpadahal pembayaran  lancarhmmmm kenapa dengan aplikasi inipadahal sudah sangat nyaman pake aplikasi grabuntuk sementara saya kasih bintang,"['kenapa', 'limit', 'paylater', 'saya', 'hilangpadahal', 'pembayaran', 'nya', 'lancarhmmmm', 'kenapa', 'dgn', 'aplikasi', 'inipadahal', 'sdh', 'sangat', 'nyaman', 'pake', 'aplikasi', 'grabuntuk', 'sementara', 'saya', 'kasih', 'bintang']",positif,negatif,negatif
Pengguna Google,5,bagus,bagus,['bagus'],positif,positif,positif
Pengguna Google,1,"Aplikasi jelek, cs tidak bisa dhubungi, padahal sudah langganan bayar pake grab unlimited, harusnya pelayanan nya bgs seperti aplikasi lain yg sejenis punya cs prioritas. pernah juga bayar pake kartu, trus pesanannya dbatalin uangnya gk balik.. harus nunggu 7x24 jam padahal aplikasi lain klo batal uangnya otomatis balik.. ini pesan makanan jg, ad yg salah dalam masukin promo mau dbatalin gak bisa. mengecewakan.",aplikasi jelek cs tidak bisa dhubungi padahal sudah langganan bayar pake grab unlimited harusnya pelayanan  bagus seperti aplikasi lain yang sejenis punya cs prioritas pernah juga bayar pake kartu trus pesanannya dbatalin uangnya tidak balik harus nunggu x jam padahal aplikasi lain kalau batal uangnya otomatis balik ini pesan makanan jg ad yang salah dalam masukin promo mau dbatalin tidak bisa mengecewakan,"['aplikasi', 'jelek', 'cs', 'tidak', 'bisa', 'dhubungi', 'padahal', 'sudah', 'langganan', 'bayar', 'pake', 'grab', 'unlimited', 'harusnya', 'pelayanan', 'nya', 'bgs', 'seperti', 'aplikasi', 'lain', 'yg', 'sejenis', 'punya', 'cs', 'prioritas', 'pernah', 'juga', 'bayar', 'pake', 'kartu', 'trus', 'pesanannya', 'dbatalin', 'uangnya', 'gk', 'balik', 'harus', 'nunggu', 'x', 'jam', 'padahal', 'aplikasi', 'lain', 'klo', 'batal', 'uangnya', 'otomatis', 'balik', 'ini', 'pesan', 'makanan', 'jg', 'ad', 'yg', 'salah', 'dalam', 'masukin', 'promo', 'mau', 'dbatalin', 'gak', 'bisa', 'mengecewakan']",negatif,negatif,negatif
Pengguna Google,5,sangat nyaman,sangat nyaman,"['sangat', 'nyaman']",positif,positif,positif
Pengguna Google,5,keren grab mudah dan cepat,keren grab mudah dan cepat,"['keren', 'grab', 'mudah', 'dan', 'cepat']",positif,positif,positif
Pengguna Google,5,membantu kesulitan,membantu kesulitan,"['membantu', 'kesulitan']",netral,positif,positif
Pengguna Google,5,sopirnya ramah terima kasih,sopirnya ramah terima kasih,"['sopirnya', 'ramah', 'terima', 'kasih']",positif,positif,positif
Pengguna Google,5,"membantu saya dalam perjalanan jauh,pokoknya sangat membantu sekali",membantu saya dalam perjalanan jauhpokoknya sangat membantu sekali,"['membantu', 'saya', 'dalam', 'perjalanan', 'jauhpokoknya', 'sangat', 'membantu', 'sekali']",netral,positif,positif
Pengguna Google,5,baghus,baghus,['baghus'],netral,positif,positif
Pengguna Google,5,aplikasi yg sangat dpt dipercaya,aplikasi yang sangat dpt dipercaya,"['aplikasi', 'yg', 'sangat', 'dpt', 'dipercaya']",netral,positif,positif
Pengguna Google,5,puas sekali,puas sekali,"['puas', 'sekali']",positif,positif,positif
Pengguna Google,5,nyaman dalam perjalanan,nyaman dalam perjalanan,"['nyaman', 'dalam', 'perjalanan']",positif,positif,positif
Pengguna Google,5,sangat cepett dan amann,sangat cepett dan amann,"['sangat', 'cepett', 'dan', 'amann']",netral,positif,positif
Pengguna Google,5,semoga menjadi driver yg amanah😊,semoga menjadi driver yang amanah,"['semoga', 'menjadi', 'driver', 'yg', 'amanah']",positif,positif,positif
Pengguna Google,3,"baiknya hapus penggunaan foto ai yg untuk menu hidangan, banyak tipu tipu",baiknya hapus penggunaan foto ai yang untuk menu hidangan banyak tipu tipu,"['baiknya', 'hapus', 'penggunaan', 'foto', 'ai', 'yg', 'untuk', 'menu', 'hidangan', 'banyak', 'tipu', 'tipu']",netral,netral,netral
Pengguna Google,5,Sangat Memuaskan terima kasih,sangat memuaskan terima kasih,"['sangat', 'memuaskan', 'terima', 'kasih']",positif,positif,positif
Pengguna Google,5,apik,apik,['apik'],netral,positif,positif
Pengguna Google,5,the best,the best,"['the', 'best']",positif,positif,positif
Pengguna Google,3,Kepada Pimpinan Grab yg ada di Indonesia terutama di Medan. tolong dulu ditatar/diperingatin DRIVER KALIAN. Agar tidak Body Shaming (menanyakan berat badan) & Menanyakan hal pribadi terhadap penumpang (sprti masalah pernikahan & keturunan). sekian dan terima kasih,kepada pimpinan grab yang ada di indonesia terutama di medan tolong dulu ditatardiperingatin driver kalian agar tidak body shaming menanyakan berat badan menanyakan hal pribadi terhadap penumpang sprti masalah pernikahan keturunan sekian dan terima kasih,"['kepada', 'pimpinan', 'grab', 'yg', 'ada', 'di', 'indonesia', 'terutama', 'di', 'medan', 'tolong', 'dulu', 'ditatardiperingatin', 'driver', 'kalian', 'agar', 'tidak', 'body', 'shaming', 'menanyakan', 'berat', 'badan', 'menanyakan', 'hal', 'pribadi', 'terhadap', 'penumpang', 'sprti', 'masalah', 'pernikahan', 'keturunan', 'sekian', 'dan', 'terima', 'kasih']",netral,netral,netral
Pengguna Google,5,recomen,recomen,['recomen'],netral,positif,positif
Pengguna Google,5,trimakasi,trimakasi,['trimakasi'],netral,positif,positif
Pengguna Google,5,manteep,manteep,['manteep'],netral,positif,positif
Pengguna Google,2,Bagus,bagus,['bagus'],positif,negatif,negatif
Pengguna Google,5,debes deh,debes deh,"['debes', 'deh']",netral,positif,positif
Pengguna Google,5,Bagus,bagus,['bagus'],positif,positif,positif
Pengguna Google,1,"woy gua make grab udah 6 tahun. ini tiba"" minta selfie. ampe pegel pala nunduk naik gk bisa"" . ngehe banget",woy saya make grab udah tahun ini tiba minta selfie ampe pegel pala nunduk naik tidak bisa ngehe sekali,"['woy', 'gua', 'make', 'grab', 'udah', 'tahun', 'ini', 'tiba', 'minta', 'selfie', 'ampe', 'pegel', 'pala', 'nunduk', 'naik', 'gk', 'bisa', 'ngehe', 'banget']",positif,negatif,negatif
Pengguna Google,5,selalu jadi yang terbaik dalam segala hal,selalu jadi yang terbaik dalam segala hal,"['selalu', 'jadi', 'yang', 'terbaik', 'dalam', 'segala', 'hal']",positif,positif,positif
Pengguna Google,5,mantap,mantap,['mantap'],positif,positif,positif
Pengguna Google,1,"jelek, mendingan gojek",jelek mendingan gojek,"['jelek', 'mendingan', 'gojek']",negatif,negatif,negatif
Pengguna Google,5,aplikasi yang sangat membantu sekali,aplikasi yang sangat membantu sekali,"['aplikasi', 'yang', 'sangat', 'membantu', 'sekali']",netral,positif,positif
Pengguna Google,1,beli makanan nggak nyampe2. udah 2x pesan nggak nyampe semua (nunggu sampe 4 jam kalau ditotal) emang parah2. pilihan paket hematnya dihapus aja kalau bener2 nggak diambil sama pengantar. Udah sampe 4 jam lebih nggak ada pengantar yang mau ambil pesanan.,beli makanan tidak nyampe udah x pesan tidak nyampe semua nunggu sampe jam kalau ditotal emang parah pilihan paket hematnya dihapus aja kalau bener tidak diambil sama pengantar udah sampe jam lebih tidak ada pengantar yang mau ambil pesanan,"['beli', 'makanan', 'nggak', 'nyampe', 'udah', 'x', 'pesan', 'nggak', 'nyampe', 'semua', 'nunggu', 'sampe', 'jam', 'kalau', 'ditotal', 'emang', 'parah', 'pilihan', 'paket', 'hematnya', 'dihapus', 'aja', 'kalau', 'bener', 'nggak', 'diambil', 'sama', 'pengantar', 'udah', 'sampe', 'jam', 'lebih', 'nggak', 'ada', 'pengantar', 'yang', 'mau', 'ambil', 'pesanan']",negatif,negatif,negatif
Pengguna Google,5,"saya kurang mendukung ada layanan traktir driver, sehingga pada jam-jam tertentu kebanyakan driver tidak mengambil orderan grab bike,saya sebagai pengguna grab sangat kesulitan mencari grab bike terutama di jam-jam promo resto terima kasih.",saya kurang mendukung ada layanan traktir driver sehingga pada jamjam tertentu kebanyakan driver tidak mengambil orderan grab bikesaya sebagai pengguna grab sangat kesulitan mencari grab bike terutama di jamjam promo resto terima kasih,"['saya', 'kurang', 'mendukung', 'ada', 'layanan', 'traktir', 'driver', 'sehingga', 'pada', 'jamjam', 'tertentu', 'kebanyakan', 'driver', 'tidak', 'mengambil', 'orderan', 'grab', 'bikesaya', 'sebagai', 'pengguna', 'grab', 'sangat', 'kesulitan', 'mencari', 'grab', 'bike', 'terutama', 'di', 'jamjam', 'promo', 'resto', 'terima', 'kasih']",netral,positif,positif
Pengguna Google,3,titik lokasi ga update seperti di google maps,titik lokasi tidak update seperti di google maps,"['titik', 'lokasi', 'ga', 'update', 'seperti', 'di', 'google', 'maps']",netral,netral,netral
Pengguna Google,5,kurirnya baik berpriaku sopan dan santun,kurirnya baik berpriaku sopan dan santun,"['kurirnya', 'baik', 'berpriaku', 'sopan', 'dan', 'santun']",positif,positif,positif
Pengguna Google,1,"kecewa sih, gw pesan makanan lama banget nyari drivernya bahkan gw nunggu ampe 3 jam lebih g nyampe nyampe, gimana sih ni apk, sebernya serius g sih lu pada jalanin ni apk? dongo dongo",kecewa sih saya pesan makanan lama sekali nyari drivernya bahkan saya nunggu ampe jam lebih g nyampe nyampe gimana sih ni apk sebernya serius g sih lu pada jalanin ni apk dongo dongo,"['kecewa', 'sih', 'gw', 'pesan', 'makanan', 'lama', 'banget', 'nyari', 'drivernya', 'bahkan', 'gw', 'nunggu', 'ampe', 'jam', 'lebih', 'g', 'nyampe', 'nyampe', 'gimana', 'sih', 'ni', 'apk', 'sebernya', 'serius', 'g', 'sih', 'lu', 'pada', 'jalanin', 'ni', 'apk', 'dongo', 'dongo']",negatif,negatif,negatif
Pengguna Google,4,👍💯,,[],netral,positif,positif
Pengguna Google,5,sangat memuaskan,sangat memuaskan,"['sangat', 'memuaskan']",positif,positif,positif
Pengguna Google,1,Lama nyari pengemudi... Gak yes...,lama nyari pengemudi tidak yes,"['lama', 'nyari', 'pengemudi', 'gak', 'yes']",netral,negatif,negatif
Pengguna Google,1,"hujan gerimis, pengemudi ga dapat.. aplikasi ga jelas... shoope food tetap dpt pengemudi tuh",hujan gerimis pengemudi tidak dapat aplikasi tidak jelas shoope food tetap dpt pengemudi tuh,"['hujan', 'gerimis', 'pengemudi', 'ga', 'dapat', 'aplikasi', 'ga', 'jelas', 'shoope', 'food', 'tetap', 'dpt', 'pengemudi', 'tuh']",netral,negatif,negatif
Pengguna Google,5,sangat seneng sekali,sangat seneng sekali,"['sangat', 'seneng', 'sekali']",netral,positif,positif
Pengguna Google,5,sangat baik,sangat baik,"['sangat', 'baik']",positif,positif,positif
Pengguna Google,1,lagi main pubg notif muncul,lagi main pubg notif muncul,"['lagi', 'main', 'pubg', 'notif', 'muncul']",netral,negatif,negatif
Pengguna Google,5,orang nya ramah,orang  ramah,"['orang', 'nya', 'ramah']",positif,positif,positif
Pengguna Google,1,"menyediakan layanan bantuan tapi sayang pas di kritik justru ditolak,,, harusnya kalo memang tdk percaya silakan datang ambil makanannya dan coba sendiri makanan itu layak tdk dimakan,,, bukan maksud mau digantikan tapi pelayanan grab kurang ajar",menyediakan layanan bantuan tapi sayang pas di kritik justru ditolak harusnya kalau memang tidak percaya silakan datang ambil makanannya dan coba sendiri makanan itu layak tidak dimakan bukan maksud mau digantikan tapi pelayanan grab kurang ajar,"['menyediakan', 'layanan', 'bantuan', 'tapi', 'sayang', 'pas', 'di', 'kritik', 'justru', 'ditolak', 'harusnya', 'kalo', 'memang', 'tdk', 'percaya', 'silakan', 'datang', 'ambil', 'makanannya', 'dan', 'coba', 'sendiri', 'makanan', 'itu', 'layak', 'tdk', 'dimakan', 'bukan', 'maksud', 'mau', 'digantikan', 'tapi', 'pelayanan', 'grab', 'kurang', 'ajar']",netral,negatif,negatif
Pengguna Google,4,sangat cocok untuk belanja,sangat cocok untuk belanja,"['sangat', 'cocok', 'untuk', 'belanja']",positif,positif,positif
Pengguna Google,1,mengecewakan,mengecewakan,['mengecewakan'],negatif,negatif,negatif
Pengguna Google,5,ramah dan menyenangkan,ramah dan menyenangkan,"['ramah', 'dan', 'menyenangkan']",positif,positif,positif
Pengguna Google,3,kalo hujan kenapa ga ada yg mau ambil orderan??!,kalau hujan kenapa tidak ada yang mau ambil orderan,"['kalo', 'hujan', 'kenapa', 'ga', 'ada', 'yg', 'mau', 'ambil', 'orderan']",netral,netral,netral
Pengguna Google,4,tolong untuk di himbau para mitra driver nya utk selalu sedia Jas Hujan untuk penumpang .. baik jarak dekat maupun jauh setidaknya di musin hujan saat ini ada jas hujannn jadi utk Customernya tdak kehujanan atau basah kuyup ..,tolong untuk di himbau para mitra driver  untuk selalu sedia jas hujan untuk penumpang baik jarak dekat maupun jauh setidaknya di musin hujan saat ini ada jas hujannn jadi untuk customernya tdak kehujanan atau basah kuyup,"['tolong', 'untuk', 'di', 'himbau', 'para', 'mitra', 'driver', 'nya', 'utk', 'selalu', 'sedia', 'jas', 'hujan', 'untuk', 'penumpang', 'baik', 'jarak', 'dekat', 'maupun', 'jauh', 'setidaknya', 'di', 'musin', 'hujan', 'saat', 'ini', 'ada', 'jas', 'hujannn', 'jadi', 'utk', 'customernya', 'tdak', 'kehujanan', 'atau', 'basah', 'kuyup']",positif,positif,positif
Pengguna Google,4,ok,oke,['ok'],netral,positif,positif
Pengguna Google,5,"mudah,cepat dan banyak pilihan",mudahcepat dan banyak pilihan,"['mudahcepat', 'dan', 'banyak', 'pilihan']",netral,positif,positif
Pengguna Google,1,ga tepat waktu,tidak tepat waktu,"['ga', 'tepat', 'waktu']",netral,negatif,negatif
Pengguna Google,5,mudah dan cepat,mudah dan cepat,"['mudah', 'dan', 'cepat']",positif,positif,positif
Pengguna Google,5,makasih aplikasi nya bagus banget lumayan......,makasih aplikasi  bagus sekali lumayan,"['makasih', 'aplikasi', 'nya', 'bagus', 'banget', 'lumayan']",positif,positif,positif
Pengguna Google,1,"Pengalaman sy kemarin tgl 19 Oktober 2025 pergi ke bandara. tertulis harga 436rb tiba-tiba driver bilang batalkan sja dari aplikasi nya biar manual gtu. (aku gabanyak tanya, aku pikir harga tetap sesuai seperti di aplikasi paling tambah biaya tol aja) next nyampe bandara ditanya berapa semua total 562rb. gilaaakkk driver nya. tolong dong perbaiki seleksi driver nya",pengalaman saya kemarin tgl oktober pergi ke bandara tertulis harga rb tibatiba driver bilang batalkan sja dari aplikasi  biar manual gtu saya gabanyak tanya saya pikir harga tetap sesuai seperti di aplikasi paling tambah biaya tol aja next nyampe bandara ditanya berapa semua total rb gilaaakkk driver  tolong dong perbaiki seleksi driver ,"['pengalaman', 'sy', 'kemarin', 'tgl', 'oktober', 'pergi', 'ke', 'bandara', 'tertulis', 'harga', 'rb', 'tibatiba', 'driver', 'bilang', 'batalkan', 'sja', 'dari', 'aplikasi', 'nya', 'biar', 'manual', 'gtu', 'aku', 'gabanyak', 'tanya', 'aku', 'pikir', 'harga', 'tetap', 'sesuai', 'seperti', 'di', 'aplikasi', 'paling', 'tambah', 'biaya', 'tol', 'aja', 'next', 'nyampe', 'bandara', 'ditanya', 'berapa', 'semua', 'total', 'rb', 'gilaaakkk', 'driver', 'nya', 'tolong', 'dong', 'perbaiki', 'seleksi', 'driver', 'nya']",netral,negatif,negatif
Pengguna Google,1,"driver suka cancel saat sudah dekat dengan lokasi penjemputan. beberapa suka marah"", padahal kata"" yg dikatakan juga sudah sopan. perbaiki dulu attitude drivernya yaa",driver suka cancel saat sudah dekat dengan lokasi penjemputan beberapa suka marah padahal kata yang dikatakan juga sudah sopan perbaiki dulu attitude drivernya yaa,"['driver', 'suka', 'cancel', 'saat', 'sudah', 'dekat', 'dengan', 'lokasi', 'penjemputan', 'beberapa', 'suka', 'marah', 'padahal', 'kata', 'yg', 'dikatakan', 'juga', 'sudah', 'sopan', 'perbaiki', 'dulu', 'attitude', 'drivernya', 'yaa']",positif,negatif,negatif
Pengguna Google,5,Sangat baik Terimakasih Play store,sangat baik terimakasih play store,"['sangat', 'baik', 'terimakasih', 'play', 'store']",positif,positif,positif
Pengguna Google,1,nunggu konfirmasi pesanan lama tidak bisa batalkan order mknan 30 jd 40 ongkir setara mknan,nunggu konfirmasi pesanan lama tidak bisa batalkan order mknan jd ongkir setara mknan,"['nunggu', 'konfirmasi', 'pesanan', 'lama', 'tidak', 'bisa', 'batalkan', 'order', 'mknan', 'jd', 'ongkir', 'setara', 'mknan']",netral,negatif,negatif
